BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,True,8,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,True,52,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,True,10,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,True,2,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,True,51,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,True,55,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,True,8,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,True,52,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,True,10,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64484,2020-05-14 22:00:00,2020-06-12 11:00:00,2020-06-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,True,2,,Restauration de 6 annexes hydrauliques de la vallée de l'Aisne dans le département de la Marne
20-64486,2020-05-17 22:00:00,2020-06-15 16:00:00,2020-06-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,278,Produits d'entretien,CF_NIV_SUIV,False,True,36,,"fourniture de produits d'entretien, d'articles de droguerie, d'essuyage et d'art de la table pour les services du département de l'indre - 2 lots"
20-64486,2020-05-17 22:00:00,2020-06-15 16:00:00,2020-06-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,357,Vaisselle,CF_NIV_SUIV,False,True,36,,"fourniture de produits d'entretien, d'articles de droguerie, d'essuyage et d'art de la table pour les services du département de l'indre - 2 lots"
20-64487,2020-05-17 22:00:00,2020-06-05 11:00:00,2020-06-04 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,199,Matériaux routiers,CF_NIV_SUIV,False,False,55,,programme de réfection de voirie 2020 pour la communauté d'agglomération du grand verdun.
20-64488,2020-05-19 22:00:00,,2020-07-05 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,49,,Travaux d'entretien des voiries (2020-2024) - groupement de commandes
20-64489,2020-05-16 22:00:00,,2020-06-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,44,,Prestations de maintenance de l'éclairage géré par la Ville de Saint-Herblain
20-64489,2020-05-16 22:00:00,,2020-06-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,44,,Prestations de maintenance de l'éclairage géré par la Ville de Saint-Herblain
20-64490,2020-05-16 22:00:00,,2020-06-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,443,"Electricité, gaz (fourniture)",CF_NIV_SUIV,False,True,58,,Accord-cadre multi-attributaires pour l'acheminement et la fourniture d'électricité et services associés sur le périmètre de la région Bourgogne Franche-Comté
20-64491,2020-05-16 22:00:00,,2020-06-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,443,"Electricité, gaz (fourniture)",CF_NIV_SUIV,False,True,58,,Accord-cadre multi-attributaires pour l'acheminement et la fourniture de gaz naturel et services associés sur le périmètre de la région Bourgogne Franche-Comté
20-64492,2020-05-14 22:00:00,2020-06-16 11:00:00,2020-07-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,60,,Aménagement de locaux sociaux à la Maison de la petite enfance 'Françoise Dolto' à Mouy op 405 axe 8
20-64492,2020-05-14 22:00:00,2020-06-16 11:00:00,2020-07-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,False,60,,Aménagement de locaux sociaux à la Maison de la petite enfance 'Françoise Dolto' à Mouy op 405 axe 8
20-64492,2020-05-14 22:00:00,2020-06-16 11:00:00,2020-07-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,203,Matériel électrique,CF_NIV_SUIV,False,False,60,,Aménagement de locaux sociaux à la Maison de la petite enfance 'Françoise Dolto' à Mouy op 405 axe 8
20-64492,2020-05-14 22:00:00,2020-06-16 11:00:00,2020-07-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,60,,Aménagement de locaux sociaux à la Maison de la petite enfance 'Françoise Dolto' à Mouy op 405 axe 8
20-64492,2020-05-14 22:00:00,2020-06-16 11:00:00,2020-07-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,60,,Aménagement de locaux sociaux à la Maison de la petite enfance 'Françoise Dolto' à Mouy op 405 axe 8
20-64493,2020-05-17 22:00:00,2020-07-10 16:00:00,2020-07-09 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,True,False,17,,rd739e - les nouillers - aménagement de la traversée de l'agglomération
20-64494,2020-05-14 22:00:00,2020-06-24 15:30:00,2020-07-23 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,53,Carrelage,CF_NIV_SUIV,True,True,59,,Construction d'un Poste de Secours - Digue des Alliés à Dunkerque - 11 lots
