BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-104999,Cons. Départ. de la Charente-Maritime,None,Département,,,Direction des Affaires Financières et Juridiques - service des marchés publics85 Boulevard de la République CS 60003,17076,La Rochelle Cedex 9,,,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
20-105000,Ville de Lille,None,,,FRE11,Place Augustin LaurentCS 30667,59033,Lille cedex,,,,,marchespublics@mairie-lille.fr,https://www.lille.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_EKFBrzl0JH,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_EKFBrzl0JH,,False,True,,False,True
20-105001,Communauté de communes du Clermontois,None,,,FRE22,9 rue Henri Breuil,60600,Clermont,,,,,achats@pays-clermontois.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
20-105002,COMMUNE DE MILLEMONT,None,"Mme JOSEPH Annie, Maire",,,"2, Place Maurice Richard",78940,MILLEMONT,,09-64-06-39-62,,,mairie.millemont@wanadoo.fr,http://www.marches-publics.info/,http://www.marches-publics.info/,,,,,False,False,,False,False
20-105003,Conseil Départemental de l AVEYRON,None,,,FRJ22,pôle des services technique -Direction Patrimoine et des Collèges - route du Monastère - cs10024,12450,Flavin,,,,,st.marches.admin@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,,,,True,False,,False,True
20-105005,Conseil général du Var,22830001800113,,,FRL05,"Technopole Var Matin, 293 Route de La Seyne",83192,Ollioules,,,,,grs-aws-dm@var.fr,http://var.fr,http://var.fr,,http://var.fr,http://var.fr,,False,True,,False,True
20-105006,université de Rennes 1,None,,Pôle des Achats,FRH03,2 Rue du Thabor CS46510,35065,Rennes,,(+33) 2-23-23-36-70,,,achats@listes.univ-rennes1.fr,http://www.univ-rennes1.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=436366&amp;orgAcronyme=f2h,,,,,False,True,,False,True
20-105007,SDIS du Loiret,None, Le Président,,,"195, rue de la Gourdonnerie",45404,Fleury les Aubrais,,02-38-52-35-23,,,marches@sdis45.fr,http://sdis45.com,http://www.marches-publics.loiret.com,,,,,False,False,,False,False
20-105008,EPF de Nouvelle Aquitaine,None," BRILLET Sylvain, Directeur général",,,107 boulevard du Grand Cerf BP 70432,86011,Poitiers,,05-49-62-67-52,,05-49-62-67-52,contact@epfna.fr,http://www.epfna.fr/,https://www.marches-publics.info/,,,,,False,False,,False,False
20-105009,PARIS TERRES D'ENVOL,None,M. PRESIDENT LE,,,BP 10018,93601,Aulnay sous bois cedex,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
20-105010,COMMUNAUTE D AGGLO DU PAYS AJACCIEN,24201005600073,,,FRM01,"18 rue Antoine Sollacaro, Immeuble Alban, bât G et H",20000,Ajaccio,,(+33) 4-95-52-53-04,,(+33) 4-95-52-53-18,correspondre@aws-france.com,http://www.ca-ajaccien.corsica,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
20-105011,Service des Eaux,None, Le Maire,,,la Combe Folle BP 52,73322,TIGNES,,04-79-06-37-60,,04-79-06-56-81,,,,,,,,False,False,,False,False
20-105012,VILLE LA ROCHELLE,None," Fountaine Jean-François, Maire",,,"place de l'Hôtel de Ville, service commande publique BP 1541",17086,La Rochelle,,05-46-30-35-01,,,correspondre@aws-france.com,http://www.larochelle.fr,http://www.larochelle.fr,,,,,False,False,,False,False
20-105013,GHR Mulhouse Sud Alsace,None,,,FRF12,Etablissement support du GHT de Haute Alsace 87 avenue d'Altkirch,68051,mulhouse cedex,,,,,da-marches-publics@ghrmsa.fr,http://www.ghrmsa.fr,https://marchespublics-ch-mulhouse.omnikles.com,,,,,False,True,,False,True
20-105014,COLLECTIVITE DE CORSE,20007695800012,,,FRM,"Direction de la Commande Publique, Hôtel de la Collectivité de Corse, 22 cours Grandval",20187,Ajaccio,,,,,correspondre@aws-france.com,http://www.isula.corsica,http://www.isula.corsica,,,,,False,True,,False,True
20-105015,COMMUNE DE LA GRANDE MOTTE,21340344700013,,,FRJ13,Place du 1er Octobre 1974,34280,La Grande Motte,,,,,correspondre@aws-france.com,http://www.lagrandemotte.fr,http://www.marches-publics.info,,,,,False,True,,False,True
