BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
19-116428,2020-08-18 22:00:00,2020-09-23 11:00:00,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,80,,Diagnostics énergétiques globaux sur le patrimoine bâti des collectivités. Groupement de commandes.
19-116428,2020-08-18 22:00:00,2020-09-23 11:00:00,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,80,,Diagnostics énergétiques globaux sur le patrimoine bâti des collectivités. Groupement de commandes.
19-148997,2020-08-25 22:00:00,,2020-09-27 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,153,Hygiène (articles),CF_NIV_SUIV,False,False,974,,fourniture de produits d'entretien pour la commune de saint-benoît - années 2021 à 2023
19-148997,2020-08-25 22:00:00,,2020-09-27 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,278,Produits d'entretien,CF_NIV_SUIV,False,False,974,,fourniture de produits d'entretien pour la commune de saint-benoît - années 2021 à 2023
19-15636,2020-08-08 22:00:00,,2020-10-08 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,16,,prestations de services d'assurances
19-169036,2020-08-28 22:00:00,,2021-06-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,434,Assistance juridique,CF_NIV_SUIV,False,False,75,,"Conseil, assistance juridique et représentation en justice de l' agence de l' outre-mer pour la mobilité"
19-169036,2020-08-28 22:00:00,,2021-06-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,434,Assistance juridique,CF_NIV_SUIV,False,False,92,,"Conseil, assistance juridique et représentation en justice de l' agence de l' outre-mer pour la mobilité"
19-174208,2020-08-06 22:00:00,,2020-09-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,234,"Mission d'ordonnancement, pilotage, coordination (OPC)",CF_NIV_SUIV,False,False,75,,"mission d'ordonnancement, de pilotage et de coordination de chantier (OPC)"
19-174208,2020-08-06 22:00:00,,2020-09-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,234,"Mission d'ordonnancement, pilotage, coordination (OPC)",CF_NIV_SUIV,False,False,94,,"mission d'ordonnancement, de pilotage et de coordination de chantier (OPC)"
19-174208,2020-08-06 22:00:00,,2020-09-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,234,"Mission d'ordonnancement, pilotage, coordination (OPC)",CF_NIV_SUIV,False,False,91,,"mission d'ordonnancement, de pilotage et de coordination de chantier (OPC)"
19-181727,2020-08-02 22:00:00,2020-09-18 13:00:00,2020-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,73,,Réalisation et suivi de mesures acoustiques et vibratoires côté France
