BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,75,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,92,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,75,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,92,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,75,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,92,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113023,2020-09-14 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,75,,La présente consultation concerne les travaux de rénovation du Château des Tourelles qui se situe à Bois-Colombes (92) en centre d'arts.
20-113024,2020-09-14 22:00:00,2020-10-16 11:00:00,2020-11-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,False,False,91,,Travaux d'implantation de conteneurs enterrés et semi-enterrés sur le territoire du SIOM de la Vallée de Chevreuse
20-113025,2020-09-17 22:00:00,,2020-10-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,31,,"accords-cadres multi-attributaires à marchés subséquents pour la réalisation d'audits globaux d'immeubles d'habitation privée (copropriétés) en occitanie, pour le s.p.i.r.e"
20-113025,2020-09-17 22:00:00,,2020-10-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,34,,"accords-cadres multi-attributaires à marchés subséquents pour la réalisation d'audits globaux d'immeubles d'habitation privée (copropriétés) en occitanie, pour le s.p.i.r.e"
