BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
14-6852,LYCEE MARGUERITE YOURCENAR,None,Patrick MARTIN,,,62 rue des edouets,91420,morangis,,01-60-49-16-00,,,int.0911945v@ac-versailles.fr,,,,,,,False,False,,False,False
17-124275,CENTRE HOSPITALIER REG DE MARSEILLE,None,M. Directeur,,,Direction des Achats80 rue Brochier,13005,Marseille,,,,,,,,,,,,False,False,,False,False
19-111885,Commune de Saint Leu,None,,"A l'attention de M. le Maire de Saint-Leu, M. Bruno Domen - Service de la Commande publique",FRY40,"58, rue du Général Lambert",97436,Saint-Leu,RE,(+33) 2-62-34-80-03,,(+33) 2-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
19-193187,METROPOLE D AIX MARSEILLE PROVENCE,None,"Service des Marchés Direction de la Commande publique, Métropole Aix-Marseille-Provence",,,58 bd Charles Livon,13007,Marseille,,04-91-99-99-00,,04-91-99-71-96,marches.marseilleprovence@ampmetropole.fr,https://ampmetropole.fr/,https://marchespublics.ampmetropole.fr,,,,,False,False,,False,False
19-129813,Ville de Corbas,None,Monsieur le Maire,,,place Charles Jocteur,69960,Corbas,,04-72-90-03-00,,,,,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
19-130965,DIR Sud-Ouest,None,,,FRJ23,155 avenue des Arènes Romaines,31300,TOULOUSE,,,,,bm.dmo.smee.dirso@developpement-durable.gouv.fr,http://www.enroute.sud-ouest.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
19-144676,Ville d'Issoire,None,Carole Favre,,,"Direction des services techniques, 2 rue Eugène Gauttier, B.P.2",63501,Issoire cedex,,04-73-89-03-54,,04-73-89-41-05,,http://www.issoire.fr,http://www.marches-publics.info,,,,,False,False,,False,False
19-152011,Université de Corse,None,,Direction de la Commande Publique,FRM02,Avenue du 9 Septembre BP 52,20250,Corte,,,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,True,,False,True
19-170179,DIR Sud-Ouest,None,,,FRJ23,155 avenue des arènes romaines,31300,TOULOUSE,,,,,bm.dmo.smee.dirso@developpement-durable.gouv.fr,http://www.enroute.sud-ouest.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
19-173705,Université de Caen Normandie,None,,,FRD,,None,CAEN,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
