BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-90225,Agence nationale de l'habitat,None,,,FR101,8 avenue de l'opéra,75001,Paris,,,,,apolline.rovere@anah.gouv.fr,http://www.anah.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=565763&orgAcronyme=d4t,,,,,False,True,,False,True
20-90226,SEMSAMAR (973),None,,Monsieur Fabrice LIDOME,FRY30,Centre commercial Family PLAZA,97351,Matoury,,(+33) 5-94-35-35-61,,(+33) 5-94-29-26-59,flidome@semsamar.fr,http://www.semsamar.fr,https://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
20-90227,SPL SEMEA,None,"M. GILBERT FRANCOIS, SPL SEMEA",,,2 rue Bernard-Lelay,16022,Angouleme cedex,,,,,,http://www.semea.fr,,,,,,False,False,,False,False
20-90228,GIP RESAH,None,,,FR101,47 rue de Charonne,75011,Paris,,(+33) 1-55-78-54-54,,(+33) 1-55-78-54-58,marchespublics@resah.fr,http://www.resah.fr,http://Marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=368646&orgAcronyme=a0z,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=368646&orgAcronyme=a0z,,False,True,,True,False
20-90229,CA SAUMUR VAL DE LOIRE,None, Service commandes publiques,,,11 rue du Maréchal LeclercCS 54030,49408,Saumur Cedex,,(+33) 2-41-40-45-65,,,commandes.publiques@agglo-saumur.fr,http://www.saumurvaldeloire.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
20-90230,Eurométropole de Strasbourg,None,,,FRF11,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,(+33) 3-68-98-50-00,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
20-90231,CENTRE HOSPITALIER DE MACON,None,,Cellule marchés,FRC13,350 Boulevard Louis Escande,71018,Macon cedex,,(+33) 3-85-27-52-05,,,galagrange@ch-macon.fr,http://www.ch-macon.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
20-90233,Conseil Départemental de l'Oise,None,"Mme la Présidente du Conseil départemental, Direction générale Adjointe Finances et Modernisation, Direction de la Commande publique,",,,"Centre administratif François Bénard, Avenue de l'Europe 1 rue Cambry",60000,Beauvais,,03-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,http://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
20-90234,Société Aéroports de la Côte d'Azur,None,Département Achats,,,Rue Costes et Bellonte BP 3331,06206,Nice Cedex 3,,,,,achats@cote-azur.aeroport.fr,https://achats.nice.aeroport.fr/,,,,,,False,False,,False,False
20-90235,Centre Communal d'Action Sociale,CCAS DE SAINT PIERRE,,,FR,2 rue de la Gendarmerie BP 92,97453,Saint-pierre cedex,,,,,marches@ccas97410.re,http://www.achatpublic.com,http://www.achatpublic.com,,,http://www.achatpublic.com,,False,True,,False,True
