BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-22970,CENTRE HOSPITALIER BROUSSAIS,None,,Direction du Patrimoine,FRH03,1 rue de la Marne,35400,Saint malo,,(+33) 2-99-21-28-59,,(+33) 2-99-21-20-01,direction.dtoi@ch-stmalo.fr,http://www.cht-ranceemeraude.fr,http://Marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=360379&orgAcronyme=a1v,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,False,True,,False,True
20-22971,PARIS LA DEFENSE,83371879400013,,A l'attention de Monsieur Baudaillier,FR105,110 esplanade du Général de Gaulle,92931,Paris la défense Cedex,,,,,marchespublics@parisladefense.com,http://www.ladefense.fr,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
20-22972,GHR Mulhouse Sud Alsace,None,Mme. le Directrice,,,Etablissement support du Groupement Hospitalier de Territoire (GHT) de Haute Alsace87 avenue d'Altkirch,68051,Mulhouse cedex,,03-89-64-78-26,,03-89-64-71-30,da-marches-publics@ghrmsa.fr,https://ghrmsa.fr,https://marchespublics-ch-mulhouse.omnikles.com,,,,,False,False,,False,False
20-22973,DRSID Lyon,None,,,FRK26,BP 97423,69347,Lyon cedex 07,,(+33) 4-37-27-23-49,,(+33) 4-37-27-35-15,isabelle.crozet@intradef.gouv.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=538004&orgAcronyme=g7h,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
20-22975,Conseil général de la Vendée,22850001300658,,,FRG05,40 rue du Maréchal Foch,85923,La Roche sur Yon,,(+33) 2-28-85-83-84,,,marchespublics@vendee.fr,http://www.vendee.fr,http://marchespublics.vendee.fr,,,,,False,True,,False,True
20-22976,Ville d'Hazebrouck,None,Pôle Achats et Marchés Publics,,,MairieB.P. 70189rue André Biébuyck,59524,Hazebrouck cedex,,(+33)3-28-43-44-40,,,marchespublicsctm@ville-hazebrouck.fr,http://www.ville-hazebrouck.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
20-22977,commune,None,,,FRL04,www.marches-securises.fr,13420,GEMENOS,,,,,cdupoux@mairie-gemenos.fr,http://www.mairie-gemenos.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
20-22978,SIARE,None," ENJALBERT Jean-Pierre, Président",,,1 rue de l'Egalité,95230,Soisy-Sous-Montmorency,,01-30-10-60-70,,01-30-10-60-71,o.sarr@siare.net,http://www.siare95.fr,http://www.siare95.fr,,,,,False,False,,False,False
20-22979,GRENOBLE-ALPES METROPOLE,20004071500019,,,FRK24,"Le Forum - Cs 50053, 3 rue Malakoff",38031,Grenoble,,,,,correspondre@aws-france.com,http://www.lametro.fr,http://agysoft.marches-publics.info,,,,,False,True,,False,True
20-22980,Communauté de Communes Coeur de Nacre,None,"Monsieur Franck JOUY, Président",,,7 rue de l'église,14440,Douvres-la-délivrande,,,,,,,,,,,,False,False,,False,False
20-22981,GRENOBLE-ALPES METROPOLE,20004071500019,,,FRK24,"Le Forum - Cs 50053, 3 rue Malakoff",38031,Grenoble,,,,,correspondre@aws-france.com,http://www.lametro.fr,http://agysoft.marches-publics.info,,,,,False,True,,False,True
20-22983,CENTRE HOSPITALIER DE DIEPPE,26760161500011,,,FRD22,"Avenue Pasteur, Cs20219",76200,Dieppe,,(+33) 2-32-14-75-17,,,correspondre@aws-france.com,http://www.ch-dieppe.fr,http://agysoft.marches-publics.info,,,,,True,False,,False,True
20-22984,COMMUNAUTE AGGLO PORTES DE FRANCE,24570136200015,,,FRF33,"Hôtel de Communauté Esp. Cormontaigne, 4 avenue Gabriel Lippmann, Cs 30054",57972,Yutz,,(+33) 3-82-52-32-36,,(+33) 3-82-52-32-37,marches.publics@agglo-thionville.fr,http://www.agglo-thionville.fr,http://www.marches-publics.info/acheteur/caportesdefrancethionville/,,,,,True,False,,False,True
20-22985,METZ METROPOLE,20003986500015,,,FRF33,"Harmony Park, 11 boulevard de la Solidarité",57071,Metz,,(+33) 3-87-20-10-00,,,marchespublics@metzmetropole.fr,http://www.metzmetropole.fr,http://www.marches-publics.info/,,,,,True,False,,False,True
20-22986,Ville de Villeurbanne,None, le Maire,,,"Direction de la Commande Publique, Place Lazare Goujon BP 65051",69601,VILLEURBANNE,,04-26-10-60-07,,04-72-65-80-51,commande.publique@mairie-villeurbanne.fr,http://www.mairie-villeurbanne.fr,http://marches-publics.villeurbanne.fr,,,,,False,False,,False,False
20-22987,Hopitaux Civils de Colmar,None,Mme Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,sdm@ch-colmar.fr,http://www.ch-colmar.fr,http://www.marches-publics.info/acheteur/ch-colmar/,,,,,False,False,,False,False
20-22988,Centre Communal d'Action Sociale,None,,,FR,,None,TOURCOING,,,,,stephanie.legrand@ccas-tourcoing.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_6gg1S_kckS,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_6gg1S_kckS,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_6gg1S_kckS,,True,False,,False,True
20-22989,CENTRE HOSPITALIER REGIONAL D ORLEANS,None,,,FRB06,Direction achat logistique et patrimoine 14 avenue de l'hopital CS 86709,45067,Orleans cedex 2,,(+33) 2-38-74-43-94,,,cellule.marches-dal@chr-orleans.fr,http://chr-orleans.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=539485&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=539485&orgAcronyme=x7c,,False,True,,False,True
