BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-113030,ESID de Metz,None,"Mme SCHNEIDER Anne Pascale, Etablissement du service d'infrastructure de la défense de METZ",,,Rue du Maréchal Lyautey- bp 30 001,57044,Metz cedex 01,,03-90-23-36-50,,,anne-pascale.schneider@intradef.gouvfr,,,,,,,False,False,,False,False
20-113031,Centre Hospitalier de Dunkerque,26590683400014,,,FRE,"130 avenue Louis Herbeaux, Cs 76367",59385,Dunkerque,,,,,correspondre@aws-france.com,http://www.ch-dunkerque.fr,https://www.agysoft.marches-publics.info/,,https://www.agysoft.marches-publics.info/,https://www.agysoft.marches-publics.info/,,False,True,,False,True
20-113032,CHR METZ THIONVILLE,None,,,FRF3,1 Allée du Château CS45001,57085,Metz cedex 3,,(+33) 3-87-55-79-86,,,dmip@chr-metz-thionvlle.fr,http://chr-metz-thionville.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=636843&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=636843&orgAcronyme=x7c,,False,True,,False,True
20-113033,COMMUNE DE TOULOUSE,21310555400017,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse.fr/,https://www.agysoft.marches-publics.info,,https://www.agysoft.marches-publics.info,https://www.agysoft.marches-publics.info,,True,False,,False,True
20-113034,Conseil Général du Var,22830001800113,,,FRL05,"Direction des Bâtiments et Equipements Publics, 390 avenue des Lices - Cs 41303",83000,Toulon,,,,,grs-aws-dm@var.fr,http://www.var.fr,http://www.var.fr,,http://www.var.fr,http://www.var.fr,,False,True,,False,True
20-113035,SEM D AMENAGEMENT DE LA GUADELOUPE,None, Le Directeur général,,,"Espace SEMAG, 3 Lotissement , La Rocade GRAND-CAMP BP 289",97139,ABYMES,,05-90-93-23-90,,,contacts@semag.fr,http://www.semag.fr,https://www.semag.fr/nos-appels-doffres/,,,,,False,False,,False,False
20-113036,UNIVERSITE AMIENS PICARDIE JULES VERNE,None," BENLAHSEN Mohammed, Président",,,1 chemin du Thil BP 52501,80025,AMIENS,,03-22-82-72-27,,,florence.doom@u-picardie.fr,https://www.u-picardie.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
20-113037,DEPARTEMENT DE L ALLIER,None, le Président,,,1 AVENUE VICTOR HUGO BP 1669,03016,MOULINS,,04-70-34-40-03,,,correspondance-mp@allier.fr,http://www.allier.fr,http://www.allier.fr,,,,,False,False,,False,False
20-113038,CHRU de Nancy,None,,Direction des Achats du GHT Sud Lorraine - Secteur marchés publics,FRF31,29 avenue du Maréchal de Lattre de Tassigny - CO 60034,54035,Nancy cedex,,(+33) 3-83-85-10-91,,,i.langbour@chru-nancy.fr,http://www.chru-nancy.fr,https://wwww.marches-publics.gouv.fr,,,,,False,True,,False,True
20-113039,HABITAT DU LITTORAL,None,,,FRE1,30-32 avenue CHARLES DE GAULLE,62200,Boulogne-sur-mer,,(+33) -21-10-01-30,,,marches@habitat-du-littoral.com,http://www.habitat-du-littora.com,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,False,True,,False,True
