BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
17-55397,2020-09-17 22:00:00,,2020-10-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,15,,maintenance multitechnique des installations et équipements du palais de justice d'aurillac
17-55397,2020-09-17 22:00:00,,2020-10-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,63,,maintenance multitechnique des installations et équipements du palais de justice d'aurillac
17-55397,2020-09-17 22:00:00,,2020-10-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,43,,maintenance multitechnique des installations et équipements du palais de justice d'aurillac
18-174704,2020-09-13 22:00:00,2020-10-15 11:00:00,2020-10-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,66,Restauration collective,CF_NIV_SUIV,False,False,56,,fourniture de produits d'épicerie-conserves-boissons destinés au groupement de commandes bagad sante
18-174704,2020-09-13 22:00:00,2020-10-15 11:00:00,2020-10-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,88,Denrées alimentaires,CF_NIV_SUIV,False,False,56,,fourniture de produits d'épicerie-conserves-boissons destinés au groupement de commandes bagad sante
18-54324,2020-09-16 22:00:00,,2020-10-18 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,27,,location longue durée de véhicules neufs
18-54324,2020-09-16 22:00:00,,2020-10-18 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,474,Véhicules (location),CF_NIV_SUIV,False,False,27,,location longue durée de véhicules neufs
18-76260,2020-09-06 22:00:00,2020-10-02 15:00:00,2020-10-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,64,Clôture,CF_NIV_SUIV,False,False,19,,aménagement d'une zone d'activité à la gare de corrèze
18-76260,2020-09-06 22:00:00,2020-10-02 15:00:00,2020-10-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,72,Contrôle technique,CF_NIV_SUIV,False,False,19,,aménagement d'une zone d'activité à la gare de corrèze
18-76260,2020-09-06 22:00:00,2020-10-02 15:00:00,2020-10-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,19,,aménagement d'une zone d'activité à la gare de corrèze
18-76260,2020-09-06 22:00:00,2020-10-02 15:00:00,2020-10-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,19,,aménagement d'une zone d'activité à la gare de corrèze
19-160421,2020-09-18 22:00:00,,2020-11-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,19,Assistance technique,CF_NIV_SUIV,False,False,54,,Mandat de maîtrise d'ouvrage et mission de programmation pour la construction de la Maison de l'Innovation Technopolitaine
19-160421,2020-09-18 22:00:00,,2020-11-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,54,,Mandat de maîtrise d'ouvrage et mission de programmation pour la construction de la Maison de l'Innovation Technopolitaine
19-160421,2020-09-18 22:00:00,,2020-11-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,434,Assistance juridique,CF_NIV_SUIV,False,False,54,,Mandat de maîtrise d'ouvrage et mission de programmation pour la construction de la Maison de l'Innovation Technopolitaine
19-174552,2020-09-17 22:00:00,,2020-10-21 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,204,Matériel électronique,CF_NIV_SUIV,False,False,972,,fourniture de stations de mesures meteorologiques a transmission automatique de donnees pour la ctm
19-181441,2020-09-19 22:00:00,,2020-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,1,,maîtrise d'oeuvre pour l'amélioration de la qualité d'accueil du camping de la base de loisirs (entrée de la base et restaurant)
19-181441,2020-09-19 22:00:00,,2020-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,234,"Mission d'ordonnancement, pilotage, coordination (OPC)",CF_NIV_SUIV,False,False,1,,maîtrise d'oeuvre pour l'amélioration de la qualité d'accueil du camping de la base de loisirs (entrée de la base et restaurant)
19-91982,2020-09-10 22:00:00,,2020-10-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,34,Benne,CF_NIV_SUIV,False,False,971,,acquisition de materiels roulants pour la collecte des algues de sargasse
19-91982,2020-09-10 22:00:00,,2020-10-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,971,,acquisition de materiels roulants pour la collecte des algues de sargasse
19-91982,2020-09-10 22:00:00,,2020-10-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,971,,acquisition de materiels roulants pour la collecte des algues de sargasse
20-100372,2020-09-01 22:00:00,,2020-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,True,67,,Affrètement de services réguliers de transport entre Erstein et Lahr
20-100372,2020-09-01 22:00:00,,2020-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,True,57,,Affrètement de services réguliers de transport entre Erstein et Lahr
20-100372,2020-09-01 22:00:00,,2020-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,True,68,,Affrètement de services réguliers de transport entre Erstein et Lahr
20-100372,2020-09-01 22:00:00,,2020-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,True,54,,Affrètement de services réguliers de transport entre Erstein et Lahr
20-100372,2020-09-01 22:00:00,,2020-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,True,88,,Affrètement de services réguliers de transport entre Erstein et Lahr
