BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
20-102482,False,False,False,False,False,True,False,,False,False,,,,False,La procédure ne concerne que les fournitures pour lesquelles le propriétaire de la marque et fabricant desdites fournitures en assure la commercialisation directe ou en a confié une exclusivité totale de commercialisation sur le territoire français. Il sagit  de la société BGM (Lot 1) et  de la société TR équipement (lot 2).
20-106488,False,False,False,False,False,False,False,,False,False,,,,True," en vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de service est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
20-106489,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de service est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
20-107094,False,False,False,False,False,False,True,,False,False,,,,False,Achats pour la gestion de la crise sanitaire due à la crise du Covid-19: masques chirurgicaux à destination des personnes en contact avec du public
20-107268,False,False,False,False,False,True,False,,False,False,,,,False,La société STRYKER est la seule habilitée à fournir les pièces détachées et à réaliser les prestations de maintenance pour ces matériels. Un certificat d'exclusivité a été fourni par la société STRYKER
20-107276,False,False,False,False,False,False,True,,False,False,,,,False,La pandémie de covid 19 et l'imprévisibilité de son évolution n'est pas compatible avec les délais minimaux exigés par les procédures formalisées.La commande s'inscrit dans la procédure d'un marché sans publicité ni mise en concurrence préalables pour faire face à des dangers sanitaires relevant d'une urgence impérieuse (article R.2122-1 du code de la commande publique).
20-107277,False,False,False,False,False,False,True,,False,False,,,,False,La pandémie de covid 19 et l'imprévisibilité de son évolution n'est pas compatible avec les délais minimaux exigés par les procédures formalisées.La commande s'inscrit dans la procédure d'un marché sans publicité ni mise en concurrence préalables pour faire face à des dangers sanitaires relevant d'une urgence impérieuse (article R.2122-1 du code de la commande publique).
20-107619,False,False,False,False,False,False,False,,False,False,,,,True,"La procédure de passation est : l'appel d'offres restreint. Elle est soumise aux dispositions des articles L. 2124-2, R. 2124-2 2°, R. 2161-6 à R. 2161-9 et R. 2161-11 du Code de la commande publique.Il sagit dun marché mixte de maîtrise duvre relatif à la réhabilitation d'ouvrage existants et à la réalisation d'un projet paysager [Article R.2172-2 3° du Code de la Commande Publique]"
20-107665,False,False,False,False,False,False,True,,False,False,,,,False,La pandémie de covid 19 et l'imprévisibilité de son évolution n'est pas compatible avec les délais minimaux exigés par les procédures formalisées.La commande s'inscrit dans la procédure d'un marché sans publicité ni mise en concurrence préalables pour faire face à des dangers sanitaires relevant d'une urgence impérieuse (article R.2122-1 du code de la commande publique).
20-107692,False,False,False,False,False,False,True,,False,False,,,,False,La pandémie de covid 19 et l'imprévisibilité de son évolution n'est pas compatible avec les délais minimaux exigés par les procédures formalisées.La commande s'inscrit dans la procédure d'un marché sans publicité ni mise en concurrence préalables pour faire face à des dangers sanitaires relevant d'une urgence impérieuse (article R.2122-1 du code de la commande publique).
