BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
20-125385,False,False,False,False,False,False,Etablissement Public de Santé
20-125386,False,False,True,False,False,False,
20-125389,False,False,True,False,False,False,
20-125393,False,False,False,False,False,False,Etablissement public de santé
20-125396,False,False,False,False,False,False,Métropole
20-125399,False,False,True,False,False,False,
20-125400,False,False,True,False,False,False,
20-125404,False,False,True,False,False,False,
20-93051,False,False,False,False,False,False,groupement d'intérêt public
20-125408,False,False,True,False,False,False,
20-125413,False,False,False,False,True,False,
20-125414,False,False,False,False,True,False,
20-125418,False,False,True,False,False,False,
20-125428,False,False,True,False,False,False,
20-125429,True,False,False,False,False,False,
20-125436,False,False,True,False,False,False,
20-125437,False,False,True,False,False,False,
20-125440,False,False,False,False,True,False,
20-125442,False,False,False,False,True,False,
20-125443,False,False,True,False,False,False,
20-125444,False,False,False,False,True,False,
20-125447,False,False,True,False,False,False,
20-125449,False,False,True,False,False,False,
20-125453,False,False,True,False,False,False,
20-125454,False,False,True,False,False,False,
20-125459,False,False,True,False,False,False,
20-125461,False,False,True,False,False,False,
20-125462,False,False,True,False,False,False,
20-125470,False,False,False,False,True,False,
20-125473,False,False,True,False,False,False,
20-125474,False,False,False,False,True,False,
20-125475,False,False,True,False,False,False,
20-125476,False,False,False,False,False,False,Gestion des voies navigables
20-125483,False,False,True,False,False,False,
20-125484,False,False,False,False,True,False,
20-125488,False,False,False,False,True,False,
20-125491,False,False,False,False,False,False,EPS
20-125493,False,False,True,False,False,False,
20-125495,False,False,True,False,False,False,
20-125496,False,False,True,False,False,False,
20-125497,False,False,False,False,True,False,
20-125498,False,False,True,False,False,False,
20-125502,False,False,False,False,True,False,
20-125503,False,False,True,False,False,False,
20-125505,False,False,True,False,False,False,
20-125507,False,False,True,False,False,False,
20-125508,False,False,True,False,False,False,
20-125511,False,False,False,False,False,False,EPCSCP
20-125512,False,False,True,False,False,False,
20-125513,False,False,False,False,True,False,
20-125515,True,False,False,False,False,False,
20-125518,False,False,True,False,False,False,
20-125522,False,False,False,False,True,False,
20-125525,False,False,False,True,False,False,
20-125526,False,False,True,False,False,False,
20-125531,False,False,True,False,False,False,
