BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
20-89700,False,False,True,False,False,False,
20-89701,False,False,True,False,False,False,
20-89708,False,False,True,False,False,False,
20-89711,False,False,False,False,True,False,
20-89712,False,False,True,False,False,False,
20-89713,False,False,True,False,False,False,
20-89716,False,False,True,False,False,False,
20-89717,False,False,False,False,True,False,
20-89720,True,False,False,False,False,False,
20-89721,False,False,True,False,False,False,
20-89722,True,False,False,False,False,False,
20-89724,False,False,False,False,True,False,
20-89728,True,False,False,False,False,False,
20-89730,False,False,False,False,True,False,
20-89731,False,False,True,False,False,False,
20-89732,False,False,False,True,False,False,
20-89735,False,False,True,False,False,False,
20-89736,False,False,False,False,False,False,autre
20-89742,False,False,False,False,False,False,Entité Adjudicatrice
20-89753,False,False,False,False,False,False,EPLE LYCEE EDUICATION NATIONALE
20-89755,False,False,True,False,False,False,
20-89760,True,False,False,False,False,False,
20-89761,False,False,True,False,False,False,
20-89763,True,False,False,False,False,False,
20-89764,False,False,False,False,False,False,Etablissement Public de Santé
20-89766,True,False,False,False,False,False,
20-89767,False,False,False,False,True,False,
20-89768,False,False,True,False,False,False,
20-89771,False,False,True,False,False,False,
20-89775,False,False,True,False,False,False,
20-89777,False,False,True,False,False,False,
20-89780,False,False,True,False,False,False,
20-89784,False,False,False,True,False,False,
20-89785,False,False,True,False,False,False,
20-89786,False,False,False,False,False,False,Etablissement public national à caractère scientifique culturel et professionnel
20-89788,False,False,False,False,False,False,Commune
20-89790,False,False,True,False,False,False,
20-89791,True,False,False,False,False,False,
20-89792,False,False,False,False,True,False,
20-89799,False,False,False,False,True,False,
20-89800,False,False,True,False,False,False,
20-89801,False,False,False,False,True,False,
20-89803,False,False,True,False,False,False,
20-89805,False,False,True,False,False,False,
20-89807,False,False,True,False,False,False,
20-89808,False,False,True,False,False,False,
20-89810,False,False,False,False,True,False,
20-89812,False,False,False,False,True,False,
20-89816,False,False,False,False,True,False,
20-89825,False,False,True,False,False,False,
20-89828,False,False,False,False,True,False,
20-89829,False,False,False,False,True,False,
20-89835,False,False,False,False,True,False,
20-89844,False,False,False,False,True,False,
20-89845,False,False,True,False,False,False,
20-89848,False,False,True,False,False,False,
20-89850,False,False,True,False,False,False,
20-89851,False,False,False,False,False,False,Union de recouvrement des organismes de sécurité sociale et d'allocations familiales
20-89856,False,False,False,False,False,False,association agréée
20-89857,False,False,True,False,False,False,
20-89858,False,False,True,False,False,False,
20-89860,False,False,False,False,True,False,
20-89863,False,False,True,False,False,False,
20-89869,False,False,True,False,False,False,
20-89870,False,False,False,False,False,False,Groupement hospitalier de territoire
20-89871,False,False,True,False,False,False,
20-89874,False,False,False,False,False,False,Établissement de santé
20-89876,False,False,True,False,False,False,
20-89878,False,False,False,False,False,False,autre
20-89879,False,False,True,False,False,False,
20-89880,True,False,False,False,False,False,
20-89881,False,False,True,False,False,False,
20-89884,False,False,True,False,False,False,
20-89885,False,False,True,False,False,False,
20-89887,False,False,False,False,True,False,
20-89891,False,False,False,False,False,False,SIVOM
20-89893,False,False,False,False,False,False,Entreprise privée
20-89894,False,False,True,False,False,False,
20-89897,False,False,True,False,False,False,
20-89899,False,False,False,False,False,False,Syndicat damp;#039;assainissement
20-89904,False,False,True,False,False,False,
20-89907,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
20-89909,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
20-89911,False,False,False,False,False,False,commune
20-89918,False,False,False,False,True,False,
20-89920,False,False,False,False,True,False,
20-89923,False,False,True,False,False,False,
20-89924,False,False,True,False,False,False,
20-89926,True,False,False,False,False,False,
20-89929,False,False,True,False,False,False,
20-89931,False,False,True,False,False,False,
20-89936,False,False,True,False,False,False,
20-89938,False,False,False,False,True,False,
20-89940,False,False,False,False,False,False,GIE INFORMATIQUE
20-89941,False,False,True,False,False,False,
20-89949,False,False,False,False,True,False,
20-89950,False,False,True,False,False,False,
20-89953,False,False,False,False,True,False,
20-89954,False,False,True,False,False,False,
20-89956,False,False,False,False,False,False,Etablissement public de santé
20-89958,False,False,True,False,False,False,
20-89963,False,False,True,False,False,False,
20-89968,False,False,False,False,True,False,
20-89974,False,False,True,False,False,False,
20-89979,False,False,False,False,True,False,
20-89981,False,False,False,False,False,False,autre
20-89984,False,False,False,False,True,False,
20-89990,False,False,False,False,True,False,
20-90002,False,False,True,False,False,False,
20-90013,False,False,True,False,False,False,
20-90023,False,False,True,False,False,False,
20-90025,True,False,False,False,False,False,
20-90027,False,False,False,False,True,False,
20-90028,False,False,False,False,False,False,Etablissement public de santé
20-90029,False,False,False,False,False,False,Conseil Départemental du Calvados
20-90031,True,False,False,False,False,False,
20-90045,False,False,True,False,False,False,
20-90046,False,False,True,False,False,False,
20-90049,False,False,False,False,True,False,
20-90050,False,False,False,False,False,False,Santé
20-90051,False,False,True,False,False,False,
20-90054,False,False,False,False,False,False,Blanchisserie inter-hospitalière
20-90058,False,False,False,False,False,False,Recherche
20-90063,False,False,True,False,False,False,
20-90064,False,False,True,False,False,False,
20-90066,False,False,True,False,False,False,
20-90071,False,False,True,False,False,False,
20-90072,True,False,False,False,False,False,
20-90076,False,False,False,False,False,False,Communautamp;eacute; damp;#039;agglomamp;eacute;ration
20-90090,False,False,False,False,True,False,
20-90091,False,False,False,False,False,False,autre
20-90097,False,False,True,False,False,False,
20-90099,False,False,False,False,False,False,autre
20-90102,False,False,True,False,False,False,
20-90106,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
20-90109,False,False,True,False,False,False,
20-90110,False,False,True,False,False,False,
20-90112,False,False,True,False,False,False,
20-90115,False,False,True,False,False,False,
20-90117,False,False,False,False,True,False,
20-90119,False,False,False,False,True,False,
20-90121,True,False,False,False,False,False,
20-90129,False,False,True,False,False,False,
20-90132,False,False,False,False,True,False,
20-90134,False,False,False,False,False,False,Collectivité territoriale
20-90137,False,False,False,False,True,False,
20-90138,False,False,False,False,True,False,
20-90139,True,False,False,False,False,False,
20-90144,False,False,False,False,False,False,Établissement Public de Coopération Intercommunale
20-90146,False,False,True,False,False,False,
20-90148,False,False,False,False,True,False,
20-90149,False,False,True,False,False,False,
20-90150,False,False,True,False,False,False,
20-90152,False,False,False,False,True,False,
20-90153,False,False,False,False,True,False,
20-90156,False,False,False,False,True,False,
20-90157,False,False,True,False,False,False,
20-90159,False,False,False,False,True,False,
20-90162,False,False,False,False,True,False,
20-90166,False,False,False,False,False,False,Etablissement public de santé
20-90167,False,False,False,False,True,False,
20-90169,False,False,True,False,False,False,
20-90170,False,False,True,False,False,False,
20-90172,False,False,True,False,False,False,
20-90176,False,False,True,False,False,False,
20-90187,False,False,True,False,False,False,
20-90190,False,False,True,False,False,False,
20-90203,False,False,False,False,False,False,Etablissement public de santé
20-90204,False,False,False,False,False,False,EPCI
20-90205,False,False,False,False,True,False,
20-90206,False,False,False,False,True,False,
20-90207,False,False,True,False,False,False,
20-90210,False,False,True,False,False,False,
20-90211,False,False,False,False,True,False,
20-90212,False,False,True,False,False,False,
20-90218,False,False,True,False,False,False,
20-90220,False,False,True,False,False,False,
20-90221,False,False,True,False,False,False,
20-90222,False,False,True,False,False,False,
20-90225,True,False,False,False,False,False,
20-90226,False,False,False,False,True,False,
20-90228,False,False,False,False,True,False,
20-90231,False,False,False,False,True,False,
20-90235,False,False,True,False,False,False,
20-90252,False,False,False,True,False,False,
20-90253,False,False,True,False,False,False,
20-90256,False,False,True,False,False,False,
20-90258,False,False,False,True,False,False,
20-90259,False,False,False,False,False,False,Etablissement public de santé
20-90264,False,False,False,False,True,False,
20-90267,True,False,False,False,False,False,
20-90269,False,False,True,False,False,False,
20-90272,False,False,True,False,False,False,
20-90288,False,False,False,False,False,False,autre
20-90293,False,False,True,False,False,False,
20-90294,False,False,False,False,False,False,Chambre de Commerce et d'Industrie
20-90297,False,False,True,False,False,False,
20-90299,True,False,False,False,False,False,
20-90302,False,False,True,False,False,False,
20-90309,False,False,False,False,True,False,
20-90310,False,False,True,False,False,False,
20-90311,False,False,True,False,False,False,
20-90313,True,False,False,False,False,False,
20-90314,True,False,False,False,False,False,
20-90317,False,False,True,False,False,False,
20-90318,False,False,False,False,False,False,syndicat mixte
20-90319,True,False,False,False,False,False,
20-90322,False,False,True,False,False,False,
20-90324,False,False,True,False,False,False,
20-90325,False,False,False,False,True,False,
20-90326,False,False,True,False,False,False,
20-90327,False,False,True,False,False,False,
20-90336,False,False,False,False,True,False,
20-90342,False,False,False,False,False,False,autre
20-90344,False,False,True,False,False,False,
20-90349,False,False,False,True,False,False,
20-90350,False,False,True,False,False,False,
20-90359,False,False,True,False,False,False,
20-90363,False,False,True,False,False,False,
20-90365,False,False,False,False,False,False,Etablissement public adminsitratif
20-90366,False,False,False,False,True,False,
20-90367,False,False,False,False,True,False,
20-90368,True,False,False,False,False,False,
20-90369,False,False,False,False,True,False,
20-90372,False,False,True,False,False,False,
20-90373,True,False,False,False,False,False,
20-90375,False,False,True,False,False,False,
20-90382,False,False,True,False,False,False,
20-90383,False,False,False,False,False,False,autre
20-90384,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
20-90389,False,False,True,False,False,False,
20-90390,False,False,True,False,False,False,
20-90393,False,False,True,False,False,False,
20-90394,False,False,False,False,False,False,centre hospitlatier
20-90395,False,False,True,False,False,False,
20-90397,False,False,False,False,True,False,
20-90398,False,False,True,False,False,False,
20-90399,False,False,False,False,True,False,
20-90400,True,False,False,False,False,False,
20-90402,False,False,False,False,True,False,
20-90404,False,False,False,False,True,False,
20-90405,False,False,True,False,False,False,
20-90408,False,False,True,False,False,False,
20-90409,False,False,True,False,False,False,
20-90414,False,False,False,False,False,False,autre
20-90416,False,False,False,False,True,False,
20-90417,True,False,False,False,False,False,
20-90420,False,False,True,False,False,False,
20-90422,False,False,True,False,False,False,
20-90423,False,False,True,False,False,False,
20-90424,False,False,False,False,True,False,
20-90427,False,False,False,False,False,False,Palais consulaire
20-90429,False,False,True,False,False,False,
20-90430,False,False,False,False,True,False,
20-90431,False,False,False,False,True,False,
20-90432,False,False,False,False,True,False,
20-90435,False,False,False,False,True,False,
20-90437,False,False,True,False,False,False,
20-90438,True,False,False,False,False,False,
20-90440,True,False,False,False,False,False,
20-90442,False,False,False,False,False,False,organisme de droit privée
20-90443,False,False,False,False,True,False,
20-90448,True,False,False,False,False,False,
20-90449,False,False,False,False,True,False,
20-90450,False,False,False,False,True,False,
20-90452,False,True,False,False,False,False,
20-90453,False,False,False,False,False,False,Groupement de Commande Sanitaire
20-90455,False,False,False,False,False,False,Établissement public de santé
20-90464,False,False,True,False,False,False,
20-90467,False,False,True,False,False,False,
20-90471,False,False,False,False,False,False,autre
20-90475,False,False,True,False,False,False,
20-90479,False,False,True,False,False,False,
20-90480,True,False,False,False,False,False,
20-90484,False,False,False,False,False,False,Chambre de Commerce et D'Industrie
20-90485,False,False,True,False,False,False,
20-90486,False,False,True,False,False,False,
20-90487,False,False,True,False,False,False,
20-90489,True,False,False,False,False,False,
20-90490,False,False,False,False,False,False,Société d'économie mixte.
20-90491,False,False,False,False,False,False,EPCI
20-90493,True,False,False,False,False,False,
20-90494,True,False,False,False,False,False,
20-90496,False,False,True,False,False,False,
20-90497,True,False,False,False,False,False,
20-90500,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
20-90503,True,False,False,False,False,False,
20-90505,False,False,True,False,False,False,
20-90507,False,False,False,False,True,False,
20-90510,False,False,False,False,False,False,autre
20-90512,False,False,True,False,False,False,
20-90516,False,False,False,False,False,False,Collectivité territoriale
20-90517,False,False,True,False,False,False,
20-90519,False,False,True,False,False,False,
20-90520,False,False,False,False,True,False,
20-90526,False,False,False,False,False,False,SA D'HLM
20-90534,True,False,False,False,False,False,
20-90536,False,False,False,False,True,False,
20-90537,False,False,False,False,False,False,Organisme de droit privé sous forme de société d'économie mixte
20-90543,False,False,False,False,False,False,Organisme de sécurité sociale
20-90544,False,False,False,False,False,False,CENTRE HOSPITALIER
20-90549,False,False,False,False,False,False,Centre Hospitalier
20-90551,False,False,False,False,False,False,ETABLISSEMENT DE SANTE PUBLIQUE
20-90554,False,False,False,False,False,False,Etablissement de santé publique
20-90555,False,False,True,False,False,False,
20-90556,False,False,False,False,True,False,
20-90559,True,False,False,False,False,False,
20-90562,False,False,False,False,False,False,Entreprise sociale pour l'habitat
20-90563,False,False,False,False,True,False,
20-90564,False,False,True,False,False,False,
20-90568,False,False,True,False,False,False,
20-90574,False,False,False,False,False,False,autre
20-90578,False,False,False,False,False,False,GCS BLANCHISSERIE
20-90582,False,False,False,False,True,False,
20-90586,False,False,False,False,True,False,
20-90590,True,False,False,False,False,False,
20-90593,False,False,False,False,True,False,
20-90596,False,False,True,False,False,False,
20-90597,False,False,False,False,False,False,Santé
20-90598,False,False,True,False,False,False,
20-90599,False,False,True,False,False,False,
20-90604,False,False,False,False,False,False,Agence française de développement médias
20-90605,False,False,False,False,False,False,Santé
20-90610,False,False,True,False,False,False,
20-90611,False,False,True,False,False,False,
