BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
19-116428,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-148997,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-15636,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-169036,,,"Pour chacun des lots, les candidats peuvent répondre seuls ou en groupement. Pour chacun des lots, les candidats ne peuvent pas présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres dun ou plusieurs groupements ou en agissant en qualité de membres de plusieurs groupements conformément aux dispositions de larticle R 2142-21 du Code de la commande publique. Un candidat ne peut être mandataire de plus dun groupement.  Dans le cas où les entreprises ont présenté leur candidature sous la forme dun groupement momentané dentreprises, LADOM informe quen cas dattribution dun marché à un tel groupement, elle imposera, au sens de larticle R 2142.22 du Code de la Commande publique, la forme du groupement solidaire dans la mesure où cette transformation est nécessaire pour la bonne exécution du marché. ",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-174208,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-181727,,"Le présent marché est financé par l'Union européenne, la France et l'Italie. Identification du projet européen : TENT-T (réseaux transeuropéens): projet no 2014-EU-TM-0401-MLe paiement des prestations sera effectué par virement bancaire dans le délai de 45 jours à compter de la date de réception des factures.Les prix sont unitaires et révisables annuellement.","Les candidats peuvent se présenter en qualité de candidat individuel ou en tant que membre d'un ou plusieurs groupements d'entreprises. Ils ne peuvent, ni cumuler la qualité de candidat individuel et de membre d'un ou plusieurs groupements, ni être mandataire de plusieurs groupements.Après l'attribution du marché, la forme du groupement exigée par TELT sera la forme conjointe avec mandataire solidaire. La forme en groupement conjoint se justifie par la spécificité des diverses compétences demandées et des missions exigées qui restent très spécialisées : chacun des cotraitants ne doit ainsi se trouver engagé que pour la partie du marché qu'il exécute. La solidarité du mandataire permet, quant à elle de garantir la bonne exécution de la globalité de la prestation et, en cas de défaillance d'un cotraitant de proposer au maître d'ouvrage les solutions pour y remédier.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-185740,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-22409,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-94584,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-100005,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
