BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-150188,RPA DREAL Languedoc-R - Midi-Pyrenées,None,Monsieur le chef de la Direction Transports,,,"Division de Maîtrise d'ouvrage routière de Montpellier - DMORNE -1, rue de la cité administrative - bât C - CS 80002",31074,Toulouse Cedex,,,,,dmorn.dt.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-161504,mairie de Choisy-au-Bac,None,MIGNARD Jean-Luc,,,2 rue de l'Aigle,60750,choisy au bac,,03-44-85-33-00,,03-44-85-25-55,choisybrunerie@choisy-au-bac.fr,http://www.choisy-au-bac..net,http://www.marches-securises.fr/,,,,,False,False,,False,False
19-164392,REGION OCCITANIE,None,,,FRJ2,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165208,REGION OCCITANIE,None,,,FRJ2,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165318,REGION OCCITANIE,None,,,FRJ23,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165334,REGION OCCITANIE,None,,,FRJ23,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165427,REGION OCCITANIE,None,,,FRJ23,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165443,REGION OCCITANIE,None,,,FRJ23,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165458,REGION OCCITANIE,None,,,FRJ23,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-165463,REGION OCCITANIE,None,,,FRJ23,"22, Boulevard du Maréchal JUIN Cedex 09",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
19-166635,REGION OCCITANIE,None,,,FRJ,"22, Boulevard du Maréchal JUIN Cedex 09 Hôtel de Région",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
