BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
20-39259,2020-03-17 23:00:00,,2020-04-13 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,345,Tous corps d'état,CF_NIV_SUIV,False,False,14,,réhabilitation du bâtiment b (rectificatif)
20-39259,2020-03-17 23:00:00,,2020-04-13 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,353,Travaux de viabilité,CF_NIV_SUIV,False,False,14,,réhabilitation du bâtiment b (rectificatif)
20-39260,2020-03-17 23:00:00,,2020-05-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,69,,"maintenance, exploitation et évolution des installations téléphoniques"
20-39260,2020-03-17 23:00:00,,2020-05-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,69,,"maintenance, exploitation et évolution des installations téléphoniques"
20-39262,2020-03-17 23:00:00,,2020-06-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,59,"Chauffage (exploitation, entretien)",CF_NIV_SUIV,False,False,12,,CONTRAT DE CONCESSION
20-39262,2020-03-17 23:00:00,,2020-06-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,12,,CONTRAT DE CONCESSION
20-39263,2020-03-17 23:00:00,,2020-06-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,247,Oeuvre d'art,CF_NIV_SUIV,False,False,59,,"Groupement De Commandes Constitue Entre Les Villes De Roubaix Et De Villefranche Sur Saone Pour Le Conditionnement, Le Transport Et L'Installation Des oeuvres De L'Exposition Tempor"
20-39263,2020-03-17 23:00:00,,2020-06-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,247,Oeuvre d'art,CF_NIV_SUIV,False,False,62,,"Groupement De Commandes Constitue Entre Les Villes De Roubaix Et De Villefranche Sur Saone Pour Le Conditionnement, Le Transport Et L'Installation Des oeuvres De L'Exposition Tempor"
20-39263,2020-03-17 23:00:00,,2020-06-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,59,,"Groupement De Commandes Constitue Entre Les Villes De Roubaix Et De Villefranche Sur Saone Pour Le Conditionnement, Le Transport Et L'Installation Des oeuvres De L'Exposition Tempor"
20-39263,2020-03-17 23:00:00,,2020-06-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,62,,"Groupement De Commandes Constitue Entre Les Villes De Roubaix Et De Villefranche Sur Saone Pour Le Conditionnement, Le Transport Et L'Installation Des oeuvres De L'Exposition Tempor"
