BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
20-125927,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125928,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125930,,-délai global de paiement : selon la règlementation applicable en comptabilité publique.-Financement sur fonds propres.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-125931,,,,False,False,,False,True,True,CF_NIV_SUIV,,
20-125932,"Retenue de garantie de 5 % pouvant être remplacée par une garantie à première demande ou par une caution personnelle et solidaire dans les conditions prévues aux articles R. 2191-32 à R. 2191-42 du Code de la Commande Publique. Cette sûreté porte sur l'intégralité des prestations, objet du marché.","Financements : Ville de Troyes.Financements attendus : Département de l'AubeLe règlement des dépenses se fera par virement bancaire. Délais de paiement : 30 jours. Intérêts moratoires : Le défaut de paiement dans les délais prévus à l'article ci-dessus fait courir de plein droit, et sans autre formalité, des intérêts moratoires au bénéfice du titulaire ou du sous-traitant payé directement.Conformément à l'article R. 2192-31 du Code de la commande publique, le taux des intérêts moratoires est égal au taux d'intérêt de la principale facilité de refinancement appliquée par la Banque Centrale Européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de 8 points. Le retard de paiement donne lieu, de plein droit et sans autre formalité, au versement d'une indemnité forfaitaire pour frais de recouvrement, dont le montant est fixé à 40 euros par retard constaté.","Candidat unique ou groupement de candidats. Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.Néanmoins, le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R. 2142-21-1° du Code de la commande publique.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements, conformément à l'article R. 2142-21-2° du Code de la commande publique.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R. 2142-24 du Code de la commande publique.",False,False,,False,True,True,CF_NIV_SUIV,,
20-125934,,Budget du Département de Seine et Marne,"Les opérateurs économiques groupés peuvent se porter candidats sous forme de groupement solidaire ou de groupement conjoint. En cas de groupement conjoint, l'acte d'engagement doit indiquer la répartition des prestations que chacun des membres du groupement s'engage à exécuter. Un cadre est prévu à cet effet dans l'acte d'engagement du DCE. Dans le cas où le soumissionnaire ferait une offre sous la forme d'un groupement conjoint, le mandataire devra être solidaire. En effet, pour chaque lot, le Département doit pouvoir être approvisionné sans être impacté par les difficultés, aléas, affectant les entreprises membres du groupement, compte tenu de la nécessaire continuité de service",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-125935,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-125936,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-125940,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-125943,,,,False,False,,False,True,True,CF_NIV_SUIV,,
20-125944,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125949,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-125952,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-125953,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125955,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125956,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
20-125957,Sûreté : Sans objet,Mode de financement : Ressources propres du Département.- Mode de paiement : Virement bancaire (Mandat administratif),"Pas de forme imposée. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles",False,False,,False,True,True,CF_NIV_SUIV,,
20-125958,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125959,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125961,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125962,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125963,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125966,"Aucune clause de garantie financière prévue. Garantie à première demande ou caution personnelle et solidaire couvrant 100,0 % du montant de l'avance","Prestations réglées par des prix unitaires. Prix fermes. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours",Aucune forme de groupement imposée à l'attributaire du marché,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-125967,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125968,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
20-125971,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125974,,,,False,False,,False,True,True,CF_NIV_SUIV,,
20-125975,Aucune clause de garantie financière prévue,Les prestations sont pour partie à prix forfaitaire.Les prestations seront financées selon les modalités suivantes : Paiement non différé et prise en charge de la dépense sur le budget propre de la Caisse des dépôts,Les candidatures des groupements d'entreprises sont autorisées. La forme du groupement est libre. Il ne sera pas imposé de forme particulière augroupement auquel serait attribué le Marché.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois :- En qualité de candidats individuels et de membres d'un ou plusieurs groupements ;- En qualité de membres de plusieurs groupements,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-125976,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125977,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125978,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande","Prestations réglées par un prix global forfaitaire Prix actualisables. Avance de 30,0 % accordée dans les conditions prévues au contrat. Aucune garantie financière prévue en contrepartie du versement de l'avance. Délai global de paiement des prestations de 30 jours.Les prestations seront financées selon les modalités suivantes : Ressources propres Ville de Toulouse",Aucune forme de groupement imposée à l'attributaire du marché. Interdiction de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements,False,False,Début d'exécution du marché à compter de la date fixée par ordre de service,False,True,False,CF_NIV_SUIV,['FR'],
20-125981,Il n'est pas appliqué de retenue de garantie au titre de ce marché,"Financement sur le budget propre de chaque structure membre de la convention de groupement.Pour les membres du groupement relevant du droit public: En application des articles L2192-10 et R2192-10 du Code de la commande publique, le paiement des sommes dues est effectué dans un délai global maximum de 30 jours.Les conditions de mise en oeuvre du délai maximum de paiement sont celles énoncées aux articles R2192-12 à R2192-15 du Code de la commande publique et R2192-27 à R2192-30 du même Code",groupement conjoint ou solidaire,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-125983,Pas de retenue de garantie ni de garantie à première demande. Le versement d'une avance est conditionné par la constitution d'une garantie à première demande,Les prestations seront réglées par application d'un prix unitaire aux quantités réellement exécutées. Les prix sont fermes la première année et révisables en cas de reconduction. Avance versée dans les conditions des articles R.2193-17 à R.2193-21 du code de la commande publique.Paiement par virement administratif dans un délai de 30 jours.Financement par subventions et sur le budget de Villefontaine.Intérêt moratoire et indemnité forfaitaire prévus au contrat,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. Il est interdit aux candidats deprésenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-125985,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125988,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-93129,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125990,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-125993,,,,False,True,,False,False,False,CF_NIV_SUIV,"['EN', 'FR']",
20-125994,,,"Les opérateurs économiques peuvent se porter candidat individuellement ou sous forme de groupement. En cas de groupement, le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : - En qualité des candidats individuels et des membres d'un ou de plusieurs groupements. - En qualité de membres de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
