BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-52619,ETS PUB DU MUS D ORSAY MUS ORANGERIE,None,,,FR1,62 rue de Lille,75007,Paris,,(+33) 1-53-85-16-34,,,juridique@musee-orsay.fr,http://www.musee-orsay.fr/,,,,,,False,False,,False,False
20-52620,DEPARTEMENT DE L AIN,None,,,FRK21,"45, Avenue Alsace Lorraine BP 10114",01003,BOURG EN BRESSE CEDEX,,,,,didier.theriot@ain.fr,http://www.ain.fr/marchespublics,https://marchespublics.ain.fr,,,,,False,False,,False,False
20-52621,CENTRE HOSPITALIER DE LAVAL,None,,,FRG03,33 rue du Haut rocher,53015,LAVAL,,,,,cellulemarches.ght53@chlaval.fr,https://www.chlaval.fr/,https://www.achat-hopital.com/,,,,,False,True,,False,True
20-52622,CCIC,None,,,FR,,None,Bastia,,,,,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,,,,False,True,,False,True
20-52623,Angers Loire Métropole,None,,M. le président dAngers Loire Métropole,FR,BP80011,49020,Angers cedex 02,,,,,marches.dag@angersloiremetropole.fr,http://www.alm.marches-securises.fr,http://www.alm.marches-securises.fr,,,,,False,False,,False,False
20-52624,Cté d'Agglomération du Pays de Gex,None,Monsieur le Président,,,135 rue de Genève,01170,Gex,,04-50-42-65-00,,04-50-42-65-01,marches@paysdegexagglo.fr,http://www.paysdegexagglo.fr,https://webmarche.adullact.org,,,,,False,False,,False,False
20-52625,Urssaf de Paris-région parisienne,None,,,FR106,22-24 rue de Lagny,93518,Montreuil cedex,,(+33) 1-56-93-68-46,,(+33) 1-56-93-65-23,christian.renard@urssaf.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
20-52626,Conseil Départemental Haute-Garonne,None,,https://haute-garonne.marches-publics.info,FRJ23,1 boulevard de la Marquette,31090,Toulouse cedex 9,,(+33) 5-34-33-35-90,,,marches.sect1@cd31.fr,http://www.haute-garonne.fr,https://haute-garonne.marches-publics.info,,https://haute-garonne.marches-publics.info,https://haute-garonne.marches-publics.info,,False,True,,False,True
20-52627,SDEY,20004718100017,,,FRC14,4 avenue foch,89000,AUXERRE,,(+33) 3-86-52-22-00,,,e.rimbault@sdey.fr,https://www.sdey.fr,https://sdey.e-marchespublics.com,,,,,False,True,,False,True
20-52628,Collectivité de Saint Martin,21971127200019,,"Monsieur le Président, Daniel GIBBES",FRY,"Hôtel de la collectivité, Marigot BP 374",97054,Saint-Martin Cedex,,(+33) 5-90-87-50-04,,(+33) 5-90-87-93-45,daniel.gibbes@com-saint-martin.fr,https://www.com-saint-martin.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
20-52632,Communauté de communes de Lacq-Orthez,None,Jacques CASSIAU-HAURIE,,,Rond-point des chênesBP 73,64150,Mourenx,,05-59-60-48-50,,,marchespublics@cc-lacqorthez.fr,http://www.cc-lacqorthez.fr,http://www.eadministration64.fr,,,,,False,False,,False,False
20-52634,Fédération française de golf,W922000704,,Olivier GARCIA,FR105,"68, rue Anatole France",92390,Levallois-Perret,,(+33) 1-41-49-77-15,,(+33) 1-41-49-77-01,juridique@ffgolf.org,http://www.ffgolf.org,,,,,,False,False,,False,False
20-52637,Vichy Communauté,None,M. le président,,,9 Place Charles de GaulleCS 92956,03208,Vichy cedex,,04-70-96-57-00,,,mpa@vichy-communaute.fr,,http://vichy-communaute.achatpublic.com,,,,,False,False,,False,False
20-52638,Université Paris 1 - Panthéon Sorbonne,None,"Mlle Caroline DIOT, Acheteur public",,,12 Place du Panthéon,75231,Paris cedex 5,,01-44-07-78-78,,01-44-07-76-95,marches@univ-paris1.fr,http://www.univ-paris1.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
20-52640,REGION AUVERGNE RHONE ALPES,None,,,FRK,1 esplanade François Mitterrand - CS20033,69269,Lyon cedex 02,,,,,travaux.achats@auvergnerhonealpes.fr,http://www.auvergnerhonealpes.fr,https://marchespublics.auvergnerhonealpes.eu,,,,,False,True,,False,True
20-52641,DEPARTEMENT DU NORD,None, Hôtel du département - direction des affaires juridiques et de l'achat public,,,51 rue gustave delory,59047,Lille,,03-59-73-57-69,,03-59-73-50-59,pap-fs@lenord.fr,http://www.lenord.fr,https://marchespublics.lenord.fr/,,,,,False,False,,False,False
20-52642,MINISTERE DE LA CULTURE,16004604100069,,Bruno Ricard,FR10,"59, rue Guynemer 90001",93383,Pierrefitte-sur-seine,,(+33) -01-75-47-20-82,,(+33) -01-75-47-29-10,marches.archivesnationales@culture.gouv.fr,http://www.archivesnationales.culture.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
20-52644,SPM - DSAF - BCP,None,"M. AMMARKHODJA Samy, SPM - DSAF",,,20 av de Ségur - TSA 70723,75334,Paris cedex 07,,01-42-75-80-00,,,bam.oe@pm.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
20-52649,CENTRE HOSPITALIER SAINTE ANNE PARIS,None,,,FR10,1 RUE CABANIS,75014,Paris,,,,,bdmchsa@ghu-paris.fr,https://www.achat-hopital.com,,,,,,False,True,,False,True
20-52650,Ville de Valenton,None,,Service Marchés Publics,FR107,"48, rue du Colonel Fabien",94460,Valenton,,(+33) 1-43-86-37-62,,,marches.valenton@ville-valenton.fr,http://www.valenton.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_05kOwctLBz,,,,,False,True,,False,True
20-52651,Commune de Monteux,None,Monsieur le Maire,,,"28 place des Droits de l'Homme, CS 50074",84170,Monteux,,04-90-66-97-00,,,ville.monteux@monteux.fr,http://www.monteux.fr,http://monteux.synapse-entreprises.com,,,,,False,False,,False,False
20-52652,Département d'Ille et Vilaine,None,"M. DUCHET Cédric, Responsable Service Travaux",,,"12, rue Hil",35230,NOYAL CHATILLON SUR SEICHE,,,,,cedric.duchet@ille-et-vilaine.fr,https://marches.megalisbretagne.org,https://marches.megalisbretagne.org,,,,,False,False,,False,False
20-52653,SDIS 19,None,,,FRI21,Avenue Evariste Galois - ZI Tulle-Est BP 107,19003,Tulle cedex,,(+33) 5-55-29-64-00,,(+33) 5-55-29-64-01,sdis.marches@sdis19.fr,https://www.sdis-19.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
20-52655,Université Jean Moulin Lyon 3,None,"M. BLANCHET Manon, Université Jean Moulin Lyon 3",,,1 C avenue des Frères Lumière - CS 78242,69372,Lyon cedex 08,,04-78-78-74-35,,04-78-78-73-14,,http://www.univ-lyon3.fr,,,,,,False,False,,False,False
