BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-2893,Ville de Donnery,None," CHAUFTON Daniel, Maire",,,10 place de l'église,45450,Donnery,,02-38-59-20-10,,02-38-59-21-71,,http://www.donnery.fr,,,,,,False,False,,False,False
20-2898,S.P.L Midi-Pyrénées Construction,None,"SPL MPC (société publique locale), à l'attention de Julie Mazenc Garcia,mandataire agissant au nom et pour le compte de la Région Occitanie représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA",,,11 avenue Parmentier Central Parc 2 4e étage B.P 22414,31086,Toulouse cedex 2,,05-62-72-71-06,,05-61-57-23-13,julie.mazenc-garcia@arac-occitanie.fr,http://www.laregion.fr,http://splmpc.achatpublic.com,,,,,False,False,,False,False
20-29,COMMUNE DE DRAP,None,,,FRL03,34-36 Avenue Jean Moulin,06340,Drap,,(+33) 4-89-24-18-57,,,marches.publics@ville-drap.fr,http://www.ville-drap.fr,http://ville-drap.fr,,,,,False,True,,False,True
20-290,CH LE MANS,None,,,FRG04,194 avenue Rubillard,72037,Le mans cedex 09,,(+33) 2-44-71-03-83,,(+33) 2-43-43-44-11,celluledesmarches@ch-lemans.fr,http://www.ch-lemans.fr/,,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=522083&orgAcronyme=x7c,,False,True,,False,True
20-2901,GHT 92,None,"M. CHIPAN Matthieu, Responsable des marchés publics du GHT92",,,3 place de Silly,92210,Saint-cloud,,,,,m.chipan@ch4v.fr,https://marches.maximilien.fr/,,,,,,False,False,,False,False
20-2905,GHT 92,None,"M. CHIPAN Matthieu, Responsable des marchés publics du GHT92",,,3 place de Silly,92210,Saint-cloud,,,,,,https://marches.maximilien.fr/,,,,,,False,False,,False,False
20-2906,SDIS 29,None,,,FRH02,58 Avenue de Keradennec,29337,Quimper Cedex,,(+33) 2-98-10-31-50,,,isabelle.hamon@sdis29.fr,http://www.sdis29.fr,https://www.megalisbretagne.org,,,https://www.megalisbretagne.org,https://www.megalisbretagne.org,False,True,,False,True
19-153323,Département de la Vendée,22850001300658,,,FRG05,40 rue du Maréchal Foch,85923,La Roche Sur Yon,,(+33) 2-28-85-83-84,,,marchespublics@vendee.fr,http://vendee.fr,http://marchespublics.vendee.fr,,http://marchespublics.vendee.fr,http://marchespublics.vendee.fr,,False,True,,False,True
20-291,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,(+33) 4-50-33-89-03,marchespublics@ville-annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,,,,False,True,,False,True
20-2912,CENTRE HOSPITALIER ROBERT PAX,26570005400074,,,FRF33,2 Rue Rene Francois Jolly,57211,Sarreguemines,,(+33) 3-87-27-98-00,,(+33) 3-87-27-98-00,cellulemarche@chs-sarreguemines.fr,https://www.hopitaux-sarreguemines.fr/,https://www.marches-securises.fr/,,,,,False,True,,False,True
20-2913,MINDEF / EMA / DC SCA / PFAF SE,None,,,FRL05,BCRM TOULON BP 42,83800,Toulon cedex 09,,(+33) 4-22-42-08-08,,(+33) 4-22-43-61-61,elodie.cartone@intradef.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
20-2914,I.F.C.E.,None,,,FR,Terrefort - BP 207,49411,SAUMUR,,,,,achats@ifce.fr,http://www.ifce.fr,,,,,,False,True,,False,True
20-2915,"NAUSICAA, SEM Centre National de la Me",37807474400020,,,FR,"BOULEVARD SAINTE BEUVE, BP189",62203,BOULOGNE SUR MER CEDEX,,(+33) 3-21-30-99-99,,(+33) 3-21-30-93-94,christophe.perrin@nausicaa.fr,http://www.nausicaa.fr,https://www.proxilegales.fr:443/14130,,,,,False,True,,True,False
20-2916,Eurométropole de Strasbourg,None,,,FRF11,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,(+33) 3-68-98-50-00,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,,,False,True,,False,True
20-2917,"NAUSICAA, SEM Centre National de la Me",None,,,FRE12,"Boulevard Sainte Beuve, BP 189",62203,BOULOGNE SUR MER,,,,,christophe.perrin@nausicaa.fr,http://www.nausicaa.fr,http://www.proxilegales.fr,,,,,False,True,,False,True
20-2918,CH LE MANS,None,,,FRG04,194 avenue Rubillard,72037,Le mans cedex 09,,(+33) 2-44-71-03-83,,(+33) 2-43-43-44-11,celluledesmarches@ch-lemans.fr,http://www.ch-lemans.fr/,,,,,,False,True,,False,True
