BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
20-100059,False,False,False,False,False,False,True,,False,False,,,,False,La pandémie de covid 19 et l'imprévisibilité de son évolution n'est pas compatible avec les délais minimaux exigés par les procédures formalisées.La commande s'inscrit dans la procédure d'un marché sans publicité ni mise en concurrence préalables pour faire face à des dangers sanitaires relevant d'une urgence impérieuse (article R.2122-1 du code de la commande publique).
20-100063,False,False,False,False,False,True,False,,False,False,,,,False,"Dans le cadre de la préparation de la consultation, la société RADIOMETER a fourni, le 6 janvier 2020, une attestation certifiant que seule la société RADIOMETER est habilitée à assurer:-La fourniture, l'installation, et le paramétrage des appareils ABL80, -La fourniture de consommables, pièces d'usures, pièces détachées, et accessoires, neuf ou en échange standard pour les appareils ABL80, -La formation des utilisateurs et des référents,-La fourniture de systèmes de prélèvement artériel, -La maintenance préventive et corrective des appareils ABL80."
20-100069,False,False,False,False,False,False,True,,False,False,,,,False,La pandémie de covid 19 et l'imprévisibilité de son évolution n'est pas compatible avec les délais minimaux exigés par les procédures formalisées.La commande s'inscrit dans la procédure d'un marché sans publicité ni mise en concurrence préalables pour faire face à des dangers sanitaires relevant d'une urgence impérieuse (article R.2122-1 du code de la commande publique).
20-100190,False,False,False,False,False,False,False,,False,False,,,,True,"Ce marché ayant été passé en procédure adaptée, la publication de la publicité au Joue n'est pas obligatoire"
20-100211,False,False,False,True,False,False,False,,False,False,,,,False,"La Région Hauts de France a développé des dispositifs daides en sappuyant sur une plateforme interne utilisant la solution Local Trust Sub de la société Atexo et dune de plateforme en mode SAAS mise en place pour des dispositifs daides individuelles hébergée chez OVH.Ces plateformes permettent la mise en place de solutions dématérialisées de gestion daides et subventions allant de la demande, et linstruction, jusquaux paiements des aides régionales que ce soit pour les personnes morales, comme pour les personnes physiques.Actuellement, la Région Hauts de France a déployé plus de 250 dispositifs depuis 2015 et la mise en place dun nouveau marché adapté à la nouvelle région est nécessaire. "
20-100293,True,False,False,False,False,False,False,,False,False,,,,False,"Eu égard au montant de la consultation, la procédure initialement retenue était l'appel d'offres ouvert (articles L. 2124-2, R. 2124-2 1° et R. 2161-2 à R. 2161-5 du Code de la commande publique).Des avis d'appel publics à la concurrence (BOAMP JOUE  réf no19-159628 et Site Mégalis  réf no191063005_AO).À lissue de la date de remise des soumissions, une seule entreprise a remis un pli. L'examen de l'offre de l'entreprise GRS Valtech a révélé plusieurs points de discordance avec le CCTP rendant l'offre irrégulière.L'offre de GRS Valtech étant la seule reçue, il a été décidé, en application de l'article R2124-3 du code de la commande publique de poursuivre en procédure avec négociation avec cette même entreprise, les documents de la consultation ne nécessitant aucune modification majeure.L'offre initialement reçue lors de l'appel d'offres a servi de base à la négociation."
20-100332,False,False,False,True,False,False,False,,False,False,,,,False,Le présent marché est passé selon la procédure du marché négocié sans publicité préalable et sans mise en concurrence prévue aux articles L.2122-1 et R.2122-3 du code de la commande publique en raison du monopole de fait détenu par le candidat.
20-100659,False,False,False,False,False,True,False,,False,False,,,,False,VRmagic GmbH est le fabricant exclusif du stimulateur chirurgical Eyesi. VRmagic Gmbh assure également son développement ainsi que tous les produits VRmagic associés.
20-100740,False,False,False,True,False,False,False,,False,False,,,,False,Absence de concurrence sur le territoire de la commune
20-100798,False,False,False,False,False,True,False,,False,False,,,,False,"La société BLUEKANGO a une exclusivité sur la maintenance du logiciel BLUEMDI, présent depuis 2007 à l'AP-HM"
