BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
20-65207,False,False,False,False,False,False,True,,False,False,,,,False,"La procédure passée en lapplication de larticle R. 2122-1 du code de la commande publique (C.C.P.) : "" marché sans publicité ni mise en concurrence préalables lorsqu'une urgence impérieuse résultant de circonstances extérieures et qu'il ne pouvait pas prévoir ne permet pas de respecter les délais minimaux exigés par les procédures formalisées). Le marché est limité aux prestations strictement nécessaires pour faire face à la situation d'urgence "". La gestion de la crise sanitaire liée à lépidémie du Covid - 19 et la mise en place progressive de mesure de "" déconfinement "" dans le cadre des prescriptions et orientations du gouvernement, impose le renforcement des gestes et mesures barrières pour lensemble de la population. Montpellier Méditerranée Métropole exerce notamment les compétences développement économique et organisation des mobilités sur lensemble de son territoire. Afin de faciliter la reprise dactivité du plus grand nombre dacteurs économiques et permettre lutilisation des transports collectifs, par les usagers, dans des conditions satisfaisantes, il apparaît nécessaire de doter la population métropolitaine de masques de protections lavables en tissus, "" grand public "" répondant aux normes en vigueur. "
20-65209,False,False,False,False,False,True,False,,False,False,,,,False,"La société WORLDLINE est propriétaire des droits dauteur sur le référentiel de développement GENESIS ainsi que sur les progiciels qui en sont issus. Celle-ci est lunique détenteur des codes sources desdits progiciels qui en sont issus, leur commercialisation portant exclusivement sur la concession dun droit dusage. Elle est la seule qui possède les droits exclusifs permettant de fournir les prestations nécessaires à la maintenance corrective ou évolutive dudit référentiel et des progiciels qui en sont issus."
20-65419,False,False,False,False,False,False,False,,False,False,,,,True,"Ne pas prendre en compte l'indication ci-dessus, un avis JOUE a bien été publié ref. no2020/S 007-011304"
20-65752,False,False,False,False,False,True,False,,False,False,,,,False,Laccord-cadre  est conclu sans publicité ni mise en concurrence préalables en vertu des droits exclusifs dont bénéficie la société GFI Progiciels sur lintégralité des prestations concernant la solution HORUS en application des articles L2122-1 et et R2122-3-3° du Code de la Commande Publique.
20-65841,False,False,False,False,False,False,True,,False,False,,,,False,Ce marché est passé sans publicité ni mise en concurrence préalables en raison de l'urgence impérieuse résultant de circonstances extérieures que ne pouvaient pas être prévues (cadre de l'épidémie de COVID-19 et en vue du déconfinement).
20-66144,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché est un marché subséquent à un accord-cadre pour lequel les publications auprès des journaux officiels ont été réalisées.L'accord-cadre a notifié 4 titulaires. Ces 4 titulaires sont remis en concurrence dans ce marché subséquent.
20-66269,False,False,False,False,False,True,False,,False,False,,,,False,La société détient l'intégralité et l'exclusivité des droits d'auteur sur les progiciels. Elle n'a concédé à aucun autre opérateur économique le droit de commercialiser et de distribuer le support incluant les niveaux 3 et 4 pour les progiciels. Elle n'a concédé à aucun opérateur économique de droits permettant d'agir sur le progiciel à quelque niveau que ce soit.
20-66277,False,False,False,False,False,False,False,,False,False,,,,True,"Le marché est inférieur au seuil, son montant est de 58581.60 euro(s) Ht"
20-66600,True,False,False,False,False,False,False,,False,False,,,,False,"Les sociétés ont déposé des offres irrégulières à un appel d'offres ouvert qui a été déclaré infructueux, il a été décidé  dutiliser la procédure avec négociation passé en application des articles R. 2124-1, R. 2124-3 et R. 2161-12 à R. 2161-20 du Code de la commande publique."
20-66967,False,False,False,False,False,True,False,,False,False,,,,False,Le contrat a été attribué suite à une procédure de marché négocié sans publicité ni mise en concurrence préalable en raison de l'existence de droits d'exclusivité de l'opérateur
