BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
18-136714,2020-04-04 22:00:00,,2020-05-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,7,Aliments pour animaux,CF_NIV_SUIV,False,False,18,,fourniture d'aliments pour les élevages ovins et caprins du domaine expérimental inrae site de bourges
19-120057,2020-04-23 22:00:00,,2020-05-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,48,Canalisations,CF_NIV_SUIV,False,False,83,,realisation d'un reseau d'assainissement des eaux pluviales
19-121843,2020-04-23 22:00:00,,2020-04-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,2,Abonnement,CF_NIV_SUIV,False,False,972,,fournitures de revues périodique et de journaux pour les services de la collectivité de martinique
18-81464,2018-06-12 22:00:00,,2018-07-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,138,Gardiennage,CF_NIV_SUIV,False,False,93,,Prestations de sécurité et de gardiennage pour l'ensemble des services municipaux
18-81464,2018-06-12 22:00:00,,2018-07-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,331,Surveillance,CF_NIV_SUIV,False,False,93,,Prestations de sécurité et de gardiennage pour l'ensemble des services municipaux
19-129797,2020-04-07 22:00:00,,2020-06-05 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,53,,Convention relative à l'intégration dans l'environnement des ouvrages de la concession de distribution publique d'électricité
19-158681,2020-04-27 22:00:00,2020-05-29 22:30:00,2020-05-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,47,Câblage,CF_NIV_SUIV,False,True,59,,Fourniture de matériels électriques pour les travaux en régie de la ville d'Hazebrouck en 3 lots
19-158681,2020-04-27 22:00:00,2020-05-29 22:30:00,2020-05-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,203,Matériel électrique,CF_NIV_SUIV,False,True,59,,Fourniture de matériels électriques pour les travaux en régie de la ville d'Hazebrouck en 3 lots
19-180185,2020-04-20 22:00:00,,2020-06-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,113,Equipement sportif,CF_NIV_SUIV,False,False,59,,délégation de service public pour l'exploitation du golf de la communauté d'agglomération de cambrai
19-180185,2020-04-20 22:00:00,,2020-06-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,113,Equipement sportif,CF_NIV_SUIV,False,False,62,,délégation de service public pour l'exploitation du golf de la communauté d'agglomération de cambrai
19-182748,2020-04-29 22:00:00,2020-06-11 11:00:00,2020-06-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,34,,"travaux de création du poste de refoulement dit "" fabrique sud "" sur la commune de fabrègues"
19-182748,2020-04-29 22:00:00,2020-06-11 11:00:00,2020-06-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,48,Canalisations,CF_NIV_SUIV,False,False,34,,"travaux de création du poste de refoulement dit "" fabrique sud "" sur la commune de fabrègues"
19-182748,2020-04-29 22:00:00,2020-06-11 11:00:00,2020-06-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,334,Station de refoulement,CF_NIV_SUIV,False,False,34,,"travaux de création du poste de refoulement dit "" fabrique sud "" sur la commune de fabrègues"
19-186205,2020-04-08 22:00:00,,2020-05-26 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,404,Déchets non ménagers (prestations),CF_NIV_SUIV,False,False,7,,"gestion haut de quai, location transport des bennes et traitement des déchets des déchèteries d'annonay rhône agglo"
19-186205,2020-04-08 22:00:00,,2020-05-26 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,405,Déchetterie (exploitation),CF_NIV_SUIV,False,False,7,,"gestion haut de quai, location transport des bennes et traitement des déchets des déchèteries d'annonay rhône agglo"
19-190392,2020-04-02 22:00:00,,2020-05-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,231,Mobilier urbain,CF_NIV_SUIV,False,True,30,,"concession de service - mise à disposition, installation, maintenance, entretien et exploitation commerciale d'abribus et du mobilier urbain de la commune."
19-78820,2020-04-15 22:00:00,2020-05-29 11:00:00,2020-05-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,126,Ferronnerie,CF_NIV_SUIV,False,False,76,,sécurisation des balcons de logements collectifs sur la cité des douanes - mission de maîtrise d'oeuvre pour l'epa masse des douanes
19-78820,2020-04-15 22:00:00,2020-05-29 11:00:00,2020-05-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,126,Ferronnerie,CF_NIV_SUIV,False,False,14,,sécurisation des balcons de logements collectifs sur la cité des douanes - mission de maîtrise d'oeuvre pour l'epa masse des douanes
