BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-86472,CCI pays d'Arles,None,Anne HOVANESSIAN,,,BP 10039,13633,Arles,,,,,,,,,,,,False,False,,False,False
19-127477,Angers Loire Métropole,None,,M. Le Président d'Angers Loire Métropole,FRG02,"Angers Loire Métropole, BP 80011",49000,Angers,,,,,marches.dag@angersloiremetropole.fr,http://alm.marches-securises.fr,http://alm.marches-securises.fr,,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,False,True,,False,True
19-140464,MINARM/TERRE/SIMMT,None,Monsieur le sous-directeur des contrats,Mme BRIFAUT Myriam,,établissement ingénieur général JAYAT CS 30704,78013,Versailles,,(+33) 1-39-67-28-03,,,simmt-sdc-berc.cmf.agt.fct@intradef.gouv.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
19-146727,Ville d'Auby,None,,,FRE11,,None,AUBY,,,,,a.ledieu@auby.fr,http://www.auby.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
19-157142,Ville de Corbas,None,Monsieur le Maire,,,Place Charles Jocteur,69960,Corbas,,04-72-90-03-00,,,,,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
19-165809,Union des Groupements d'Achats Publics,776 056 467 00587,,Direction des Achats - Département Mobilier de Bureau et collectif - Stéphane Caldefie,FR102,1 Boulevard Archimède,77444,Marne-La-Vallée cedex 2,,(+33) 1-64-73-21-43,,,scaldefie@ugap.fr,http://www.ugap.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,True,False
19-172110,Préfecture de police DFCPP BCP,None,,,FR101,1 bis rue de Lutèce,75195,Paris cedex 04,,(+33) 1-70-22-26-47,,(+33) 1-70-22-25-50,prefpol.marchespublics-scp@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,,,,,,False,True,,False,True
19-173572,Eau 17,None,,,FRI32,www.eau17.fr,17119,Saintes cedex,,,,,flora.boutin@eau17.fr,http://www.eau17.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
19-174726,FDE 80 FEDE DEP D ENERGIE DE LA SOMME,None,,Jean-Claude MORGAND,FRE23,3 rue César Cascabel - Pôle Jules Verne 2,80440,Boves,,(+33) 3-22-95-82-62,,(+33) 3-22-95-82-52,fde80@fde-somme.fr,http://www.te80.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
19-175279,Créteil-Habitat-SEMIC,None,,M le Directeur Général,FR107,"7, rue des Ecoles",94048,Créteil,,(+33) 1-01-45-17-40-00,,(+33) 1-01-45-17-40-99,service.marche@creteil-habitat.com,http://www.creteil-habitat.com,http://www.creteil-habitat-marches.com,,http://www.creteil-habitat-marches.com,http://www.creteil-habitat-marches.com,,False,True,,False,True
19-176156,Guingamp-Paimpol Agglomération,None,,,FR,,None,Guingamp,,(+33) 2-96-13-59-59,,,marchespublics@guingamp-paimpol.bzh,http://www.guingamp-paimpol-agglo.bzh,http://www.megalisbretagne.org,,http://www.megalisbretagne.org,http://www.megalisbretagne.org,,False,True,,False,True
19-179319,Ville de Baie-Mahault,None,Mme Le Maire de Baie-Mahault,,,Hôtel de ville - Place Childéric Trinqueur,97122,Baie-mahault,,(+33)5-90-26-59-60,,(+33)5-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
19-181745,OPPIC,None,Madame la Présidente de l'OPPIC,,,", 30, rue du château des rentiers - cs 61336 - 75647 Paris,",75647,Paris,,01-44-97-78-54,,01-44-97-79-01,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
19-188272,CA Nîmes Métropole,None,,,FRJ12,"Colisée 2 - 1e étage, 1 rue du Colisée CEDEX 9",30947,Nîmes,,(+33) 4-34-03-57-00,,,commande-publique-agglo@nimes-metropole.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
19-191965,Ville de Nevers,None,,"Service des Marchés Publics, 1 rue Marguerite Duras - 58000 Nevers",FRC12,Place de l'Hôtel de VilleCS 9706,58000,Nevers,,(+33) 3-86-68-44-87,,(+33) 3-86-68-47-59,marches.publics@ville-nevers.fr,http://www.nevers.fr,http://www.ternum-bfc.fr,,https://marches.ternum-bfc.fr/,https://marches.ternum-bfc.fr/,,False,False,,False,False
19-80342,Ville de Mulhouse,None,,,FRF12,2 rue Pierre et Marie Curie B.P. 10020,68100,Mulhouse,,,,,marchespublics@mulhouse-alsace.fr,http://www.mulhouse-alsace.fr,http://www.alsacemarchespublics.eu,,https://alsacemarchespublics.eu,https://www.alsacemarchespublics.eu,,False,True,,False,True
20-10995,Préfecture de Police,None,,,FR101,"1 bis, rue de Lutèce",75195,Paris Cedex 04,,(+33) 1-70-22-25-75,,(+33) 1-70-22-25-50,prefpol.marchespublics-scp@interieur.gouv.fr,http://www.prefecture-police.interieur.gouv.fr,https://marches.maximilien.fr/,,,,,False,True,,False,True
20-11107,CA Nîmes Métropole,None,,,FRJ12,"Direction de la Commande Publique, Colisée 2 - 1er étage - 1, rue du Colisée",30947,Nîmes cedex 9,,(+33) 4-34-03-57-00,,,commande-publique-agglo@nimes-metropole.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
20-11517,Préfecture de Police,None,,,FR101,"1bis, rue de Lutèce",75195,Paris cedex 04,,(+33) 1-70-22-25-75,,(+33) 1-70-22-25-50,prefpol.marchespublics-scp@interieur.gouv.fr,http://www.prefecture-police.interieur.gouv.fr,https://marches.maximillien.fr,,,,,False,True,,False,True
20-13364,Conseil Départemental de l'Oise,None,,,FRE22,"Direction Générale Adjointe Finances et Modernisation, Direction de la Commande Publique, Centre administratif François Bénard, Avenue de l'Europe, 1 rue Cambry",60000,Beauvais,,(+33) 3-44-06-60-60,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
20-16718,APIJ,None,"Mme la directrice générale de l'APIJ, à l'attention de l'équipe 9",,,67 avenue de Fontainebleau,94270,Le Kremlin Bicêtre,,,,,christophe.lambert@apij-justice.fr,http://www.apij.justice.fr,http:///www.achatpublic.fr,,,,,False,False,,False,False
20-17169,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil départemental des Alpes-Maritimes,,,"direction des achats et de la Logistique- service des marchés - cadam - 147 Bd du Mercantour - tour Jean Moulin - bureau 630, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h),",06201,Nice cedex 3,,04-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,False,,False,False
20-17572,MINARM/DGA/DO/S2A,FR 74 150 000 271,Fabienne MATHIEU,acheteur-négociateur,,Direction Générale de l'Armement - Direction des Opérations- Service des Achats d'Armement/division achats Sud-Est/site d'Istres,13804,Istres,,(+33) 4-42-48-38-49,,(+33) 4-42-48-32-10,,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
20-19061,CHU de Martinique,None,,,FR,http://www.chu-martinique.fr,97261,FORT DE FRANCE,,(+33) 5-96-55-20-23,,,sandra.gros-desirs@chu-martinique.fr,http://www.chu-martinique.fr,,,http://www.chu-martinique.fr,http://www.chu-martinique.fr,,False,True,,False,True
20-19687,Montpellier Méditerranée Métropole,None,"Direction Adjointe Etudes, Rédaction, Procédures Commande Publique",,,"Hôtel de Ville de Montpellier, 1 place Georges Frêche",34267,Montpellier Cedex 2,,(+33)4-67-13-64-84,,(+33)4-99-58-87-70,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,,,False,False,,False,False
20-20364,Ville de Montpellier,21340172201787,,direction Adjointe de la Commande Publique,FRJ13,1place georges frêche,34267,Montpellier cedex 2,,(+33) -04-67-34-87-63,,,marches-publics@montpellier3m.fr,http://www.montpellier.fr,https://www.montpellier3m.fr,,https://www.montpellier3m.fr,https://www.montpellier3m.fr,,False,True,,False,True
20-21151,PARIS LA DEFENSE,83371879400013,,"Mme GUILLAUME Marie-Célie, Directrice Générale",FR105,Immeuble Cur Défense - Tour B 110 esplanade du Général de Gaulle,92931,Paris-la-Défense Cedex,,,,,marchespublics@parisladefense.com,http://www.ladefense.fr,http://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_sFc1BY-YCO,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_sFc1BY-YCO,,False,True,,False,True
20-21294,DIR INTERREGIONALE SCES PENITENTIAIRES,None,,,FR,72 A rue d'Auxonne,21000,DIJON,,(+33) -80-65-05-59,,,joelle.barrault@justice.fr,http://www.marches-.publics.gouv.fr,,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
20-22041,Département des Alpes-Maritimes,None,,,FRL03,direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - CADAM - 147 boulevard du Mercantour - tour Jean Moulin - bureau 632 -B.P 3007,06201,Nice Cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
20-22571,Cerema,None,,,FR,"DAGeF, Cité des mobilités, 25 avenue François Mitterrand",69674,Bron,,(+33) 4-82-91-75-16,,,amp.dagef.dg@cerema.fr,http://www.cerema.fr,,,,,,False,True,,False,True
