BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
20-52785,2020-04-16 22:00:00,,2020-08-31 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,36,Blanchissage,CF_NIV_SUIV,False,False,69,,Prestations de location et d'entretien de linge plat et prestations ponctuelles de blanchissage d'autres articles textiles propriété d'ADOMA
20-52785,2020-04-16 22:00:00,,2020-08-31 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,36,Blanchissage,CF_NIV_SUIV,False,False,1,,Prestations de location et d'entretien de linge plat et prestations ponctuelles de blanchissage d'autres articles textiles propriété d'ADOMA
20-52785,2020-04-16 22:00:00,,2020-08-31 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,36,Blanchissage,CF_NIV_SUIV,False,False,38,,Prestations de location et d'entretien de linge plat et prestations ponctuelles de blanchissage d'autres articles textiles propriété d'ADOMA
20-52785,2020-04-16 22:00:00,,2020-08-31 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,36,Blanchissage,CF_NIV_SUIV,False,False,26,,Prestations de location et d'entretien de linge plat et prestations ponctuelles de blanchissage d'autres articles textiles propriété d'ADOMA
20-52787,2020-04-14 22:00:00,2020-05-21 10:00:00,2020-05-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,21,,travaux de sécurisation de l'accueil hp dijon
20-52787,2020-04-14 22:00:00,2020-05-21 10:00:00,2020-05-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,89,,travaux de sécurisation de l'accueil hp dijon
20-52787,2020-04-14 22:00:00,2020-05-21 10:00:00,2020-05-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,52,,travaux de sécurisation de l'accueil hp dijon
20-52787,2020-04-14 22:00:00,2020-05-21 10:00:00,2020-05-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,10,,travaux de sécurisation de l'accueil hp dijon
20-52787,2020-04-14 22:00:00,2020-05-21 10:00:00,2020-05-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,39,,travaux de sécurisation de l'accueil hp dijon
20-52787,2020-04-14 22:00:00,2020-05-21 10:00:00,2020-05-20 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,58,,travaux de sécurisation de l'accueil hp dijon
