BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
19-105099,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-134284,,"Prestations réglées par un prix global forfaitaire révisable mensuellement. Aucune avance prévue. Délai global de paiement des prestations de 30 jours par virement administratif. Les prestations du présent marché seront financées par autofinancement de la ville d'Angers, complété, le cas échéant, par des ressources externes (emprunt, subventions, fonds européens non connu à ce jour, etc.) conformément aux lois et réglementations en vigueur.",Groupement conjoint avec mandataire solidaire,False,False,,False,True,True,CF_NIV_SUIV,,
19-96810,,Le paiement des sommes dues est effectué dans un délai global maximum de 30 jours.Les prix sont révisables annuellement,"Forme juridique des groupementsDans le cas d'une offre présentée par un groupement, le mandataire assure la sécurité et l'authenticité des informations transmises au nom des membres du groupementLa même entreprise ne peut présenter pour l'accord-cadre plusieurs offres en agissant à la fois :- en qualité de candidat individuel et de membre d'un ou plusieurs groupements ;- en qualité de membre de plusieurs groupements.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
19-153049,Aucune avance ne sera versée au titulaire de chacun des lots.Aucune retenue de garantie ne sera prélevée sur les paiements.,Paiement par mandat administratif sous 30 jours.Budget fonctionnement de la collectivité (fonds propres),,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-153302,Aucune avance n'est versée au titulaire du présent accord cadre.Il n'est pas pratiqué de retenue de garantie sur les paiements.,Paiement par mandat administratif sous 30 jours.Budget fonctionnement de la collectivité (fonds propres),,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-154189,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-158546,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-161277,,* Origine du financement : 100 % État ;* Une avance sera accordée au titulaire selon les conditions fixées dans le CCAP ;* Les prix seront fermes actualisables ;* Le délai global de paiement est fixé à 30 jours ;,"- soit un entrepreneur unique ;- soit des entrepreneurs groupés conjoints ou des entrepreneurs groupés solidaires.Le mandataire du groupement conjoint sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du pouvoir adjudicateur.Le candidat remettant une candidature, pour la présente consultation, en tant que membre d'un ou plusieurs groupements ne pourra pas le faire à titreindividuel.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-164261,,articles L2191-1 à L2191-8 / R2191-1 à R2191-63 du code de la commande publique (ordonnance no2018-1074 du 26 novembre 2018 portant partie législative et Décret n)2018-1075 du 03 Décembre 2018 portant partie réglementaire).,,False,False,,False,True,True,CF_NIV_SUIV,,
19-171486,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-171746,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-173186,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-178527,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-181694,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-183696,,"Prestations pour la Navigation Aérienne financées principalement par des redevances perçues sur les Usagers dans le cadre du Budget Annexe du Contrôle et de l'exploitation Aériens. 1) Les modalités de paiement : Virement avec mise en paiement sous 30 jours à compter de la date de réception du projet de décompte par la DTI ou de la date de fin d'exécution des prestations si celle-ci est postérieure. Le défaut de Paiement dans les délais prévus par l'article L. 2192.13 du Code des Marchés Publics fait courir de plein droit des intérêts moratoires et une indemnité de 40 euros pour frais de recouvrement. 2) Avance : Sauf renoncement du titulaire, le montant de l'avance est déterminé par application de l'article R.2191-7 du Code de la commande publique et est égal à 25 %.","Aucune forme de groupement n'est imposée par l'entité adjudicatrice. En cas de groupement d'entreprises, toutes les précisions sont à consulter à l'article 3-5- du Règlement de la Consultation.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
