BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
20-57268,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
20-62321,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
20-65246,False,False,False,False,False,False,True,,False,False,,,,False,Acquisition d'équipement de protection individuelle (blouse et tabliers ) dans le cadre de la crise COVID
20-65386,False,False,False,False,False,False,True,,False,False,,,,False,"Fourniture d'équipement de protection individuelle santé au profit du service de santé des armées, dans le cadre de la crise covid-19"
20-65398,False,False,False,False,False,False,True,,False,False,,,,False,"Fourniture d'équipement de protection individuelle santé au profit du service de santé des armées, dans le cadre de la crise covid-19"
20-69512,True,False,False,False,False,False,False,,False,False,,,,False,"Articles L. 2124-3, R. 2124-3 et R. 2161-12 à R. 2161-20 du Code de la commande publique suite à un appel doffres pour lequel seulement des offres inacceptables, au sens de l'article L2152-3 du code des marchés publics, ont été déposées"
20-70448,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
20-70462,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/ue du parlement européen et du conseil du 26 février 2014, le montant du présent marché public est inférieur au seuil d'application des Directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
20-70486,False,False,True,False,False,False,False,,False,False,,,,False,"Le recours au marché négocié sans publicité et sans mise en concurrence est justifié parlacquisition de matériels fabriqués uniquement à des fins de recherche, dexpérimentation,détude ou de développement, sans objectif de rentabilité ou damortissement des coûts derecherche et de développement."
20-70587,False,False,False,False,False,False,True,,False,False,,,,False,"Ce marché est passé sans publicité ni mise en concurrence préalables en raison de l urgence impérieuse résultant de circonstances extérieures qui ne pouvaient pas être prévues (cadre de l' épidémie de COVID-19 et en vue d' apporter une aide exceptionnelle , sous forme de chèques alimentaires aux familles dont les enfants mangent à la cantine.)"
20-70603,True,False,False,False,False,False,False,,False,False,,,,False,"La procédure retenue est la procédure avec négociation, lancée suite à une précédente procédure passé par appel d'offres ouvert pour lequel seule une offre irrégulière a été reçue. Le pouvoir adjudicateur n'a fait participer à la procédure avec négociation que ce candidat, dont l'offre était conforme aux exigences relatives aux délais et modalités formelles de l'appel d'offres conformément aux dispositions de l'article R2124-3 6° du Code de la Commande Publique"
20-70632,False,False,False,False,False,True,False,,False,False,,,,False,La société GFI Progiciels est détentrice des droits patrimoniaux des progiciels Astre acquis par le SDIS du Nord. Elle est donc seule habilitée à en réaliser les maintenances ainsi que toute prestation induite. Un certificat d'exclusivité a été fourni par la société GFI Progiciels.
20-70949,False,False,False,False,True,False,False,,False,False,,,,False,"Le marché a été passé sans publicité ni mise en concurrence car les services demandés ne peuvent être fournis que par un opérateur économique déterminé, pour des raisons liées à la performance artistique unique qu'est le spectacle La féérie des Eaux seulement produit par le Grand Rex."
20-71118,False,False,False,False,False,True,False,,False,False,,,,False,"La société GFI Progiciels est détentrice des droits patrimoniaux des progiciels Astre, elle est ainsi la seule habilitée à en réaliser les maintenances ainsi que toute prestation induite. Un certificat d'exclusivité a été fourni par la société GFI Progiciels."
20-71198,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
20-71234,False,False,False,False,False,True,False,,False,False,,,,False,"La société ROCHE DIAGNOSTICS atteste être le distributeur exclusif équipements et pièces détachées associés. A ce titre elle atteste être la seule société habilitée à effectuer les opérations de maintenance, réparations et révision sur ces matériels et quaucune autre société ny est habilitée ou formée ; elle est également la seule société ayant les licences de mise à jour des logiciels propres à ces matériels.La société ROCHE DIAGNOSTICS est aussi la seule société à pouvoir fournir les pièces détachées, accessoires et consommables dorigine nécessaire au fonctionnement et à lutilisation de ces matériels. La société ROCHE DIAGNOSTICS atteste quelle fabrique et distribue de façon exclusive  les consommables, accessoires, utilisés exclusivement sur ces équipements. "
20-71268,False,False,False,False,False,True,False,,False,False,,,,False,"La société GILSON atteste être le distributeur exclusif équipements et pièces détachées associés. A ce titre elle atteste être la seule société habilitée à effectuer les opérations de maintenance, réparations et révision sur ces matériels et quaucune autre société ny est habilitée ou formée ; elle est également la seule société ayant les licences de mise à jour des logiciels propres à ces matériels.La société GILSON est aussi la seule société à pouvoir fournir les pièces détachées, accessoires et consommables dorigine nécessaire au fonctionnement et à lutilisation de ces matériels. La société GILSON atteste quelle fabrique et distribue de façon exclusive les réactifs, consommables, accessoires, utilisés exclusivement sur ces équipements. "
20-71396,False,False,False,False,False,False,True,,False,False,,,,False,Achats pour la gestion de la crise sanitaire due au Covid-19: équipements et matériels médicaux à destination des personnels soignants et des personnes en contact avec du public.
20-71407,False,False,False,False,False,False,True,,False,False,,,,False,Achats pour la gestion de la crise sanitaire due au Covid-19: équipements et matériels médicaux à destination des personnels soignants et des personnes en contact avec du public
20-71417,False,False,False,False,False,False,True,,False,False,,,,False,Achats pour la gestion de la crise sanitaire due au Covid-19: équipements et matériels médicaux à destination des personnels soignants et des personnes en contact avec du public
