BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
19-111885,False,False,False,False,False,False,Collectivité territoriale
19-130965,True,False,False,False,False,False,
19-152011,True,False,False,False,False,False,
19-170179,True,False,False,False,False,False,
19-173705,False,False,False,False,True,False,
19-174472,False,False,False,False,True,False,
19-182969,False,False,True,False,False,False,
19-192991,False,False,False,False,False,False,SAEML
20-12812,False,False,False,False,False,False,EPS
20-15086,True,False,False,False,False,False,
20-17207,False,False,False,False,False,False,collectivité territoriale
20-20448,False,False,True,False,False,False,
20-20838,False,False,True,False,False,False,
20-21472,True,False,False,False,False,False,
20-21544,False,False,True,False,False,False,
20-22931,False,False,False,False,True,False,
20-24251,False,False,True,False,False,False,
20-24564,False,False,True,False,False,False,
20-24620,False,False,False,True,False,False,
20-25228,True,False,False,False,False,False,
20-25646,False,False,True,False,False,False,
20-26690,True,False,False,False,False,False,
20-29606,True,False,False,False,False,False,
20-32346,False,False,False,False,False,False,Collectivité territoriale
20-32851,False,False,True,False,False,False,
20-34028,False,False,True,False,False,False,
20-38288,True,False,False,False,False,False,
20-38285,False,False,True,False,False,False,
20-41014,False,False,False,False,True,False,
20-41654,False,False,True,False,False,False,
20-42375,False,False,False,False,False,False,Etablissement public local
20-43368,False,False,True,False,False,False,
20-45537,True,False,False,False,False,False,
20-46449,False,False,True,False,False,False,
20-47024,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-47171,True,False,False,False,False,False,
20-47479,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-48977,False,False,False,False,True,False,
20-48979,False,False,False,False,True,False,
20-49288,False,False,True,False,False,False,
20-50098,True,False,False,False,False,False,
20-50214,True,False,False,False,False,False,
20-51698,False,False,False,False,True,False,
20-53143,True,False,False,False,False,False,
20-53145,False,False,True,False,False,False,
20-53529,False,False,True,False,False,False,
20-53557,True,False,False,False,False,False,
20-53985,False,False,False,False,True,False,
20-53996,True,False,False,False,False,False,
20-54249,False,False,False,False,False,False,Etablissement public de santé
20-54538,True,False,False,False,False,False,
20-54857,False,False,True,False,False,False,
20-54914,False,False,False,False,True,False,
20-55560,False,False,True,False,False,False,
20-55995,False,False,False,False,True,False,
20-56060,False,False,False,False,True,False,
20-56586,False,False,False,False,False,False,collectivité territoriale à statut particulier
20-56596,False,False,True,False,False,False,
20-56664,False,False,False,False,False,False,OPH
20-56693,True,False,False,False,False,False,
20-57222,False,False,True,False,False,False,
20-57261,False,False,True,False,False,False,
20-57268,False,False,True,False,False,False,
20-57943,False,False,True,False,False,False,
20-58126,False,False,False,False,True,False,
20-58547,False,False,True,False,False,False,
20-58589,False,False,False,False,True,False,
20-58865,True,False,False,False,False,False,
20-59193,False,False,False,False,True,False,
20-59308,False,False,True,False,False,False,
20-59833,False,False,True,False,False,False,
20-60089,False,False,True,False,False,False,
20-61470,False,False,False,False,False,False,collectivité territoriale à statut particulier
20-61868,False,False,True,False,False,False,
20-62196,False,False,True,False,False,False,
20-62321,False,False,True,False,False,False,
20-62343,False,False,True,False,False,False,
20-62552,False,False,False,True,False,False,
20-62895,False,False,False,False,False,False,Établissement Public de Santé
20-62977,False,False,False,False,True,False,
20-63198,True,False,False,False,False,False,
20-63231,False,False,False,False,True,False,
20-63509,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-63520,False,False,False,False,False,False,Etablissement de santé
20-63593,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-63948,False,False,True,False,False,False,
20-64062,False,False,False,False,True,False,
20-64116,False,False,False,False,True,False,
20-64456,True,False,False,False,False,False,
20-64554,True,False,False,False,False,False,
20-64704,False,False,True,False,False,False,
20-64898,False,False,True,False,False,False,
20-65099,False,False,False,False,True,False,
20-65109,False,False,False,False,False,False,Collectivité territoriale
20-65186,False,False,False,False,True,False,
20-65190,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
20-65246,True,False,False,False,False,False,
20-65299,False,False,True,False,False,False,
20-65316,False,False,True,False,False,False,
20-65318,False,False,False,False,True,False,
20-65386,True,False,False,False,False,False,
20-65398,True,False,False,False,False,False,
20-65410,True,False,False,False,False,False,
20-65416,True,False,False,False,False,False,
20-65465,True,False,False,False,False,False,
20-65473,True,False,False,False,False,False,
20-65497,False,False,True,False,False,False,
20-65526,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
20-65746,False,False,True,False,False,False,
20-65906,False,False,True,False,False,False,
20-66116,False,False,True,False,False,False,
20-66117,False,False,False,False,True,False,
20-66223,False,False,True,False,False,False,
20-66607,False,False,False,False,False,False,collectivité territoriale
20-66628,False,False,False,False,False,False,Etablissement de santé
20-66648,False,False,True,False,False,False,
20-66707,True,False,False,False,False,False,
20-66748,False,False,False,False,False,False,EPCI
20-66751,False,False,False,False,False,False,Organisme de Sécurité Sociale
20-66836,True,False,False,False,False,False,
20-66864,False,False,True,False,False,False,
20-67197,False,False,True,False,False,False,
20-67415,False,False,True,False,False,False,
20-67418,False,False,False,False,False,False,OPH
20-67450,False,False,True,False,False,False,
20-67457,False,False,True,False,False,False,
20-67497,True,False,False,False,False,False,
20-67527,True,False,False,False,False,False,
20-67529,False,False,False,False,True,False,
20-67547,False,False,False,False,False,False,Etablissement public de santé
20-67562,False,False,True,False,False,False,
20-67695,False,False,True,False,False,False,
20-67768,False,False,True,False,False,False,
20-67773,True,False,False,False,False,False,
20-67928,False,False,True,False,False,False,
20-68059,False,False,False,False,False,False,collectivité territoriale à statut particulier
20-68168,False,False,True,False,False,False,
20-68193,True,False,False,False,False,False,
20-68284,True,False,False,False,False,False,
20-68331,True,False,False,False,False,False,
20-68337,False,False,True,False,False,False,
20-68369,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-68644,False,False,False,False,True,False,
20-68705,False,False,True,False,False,False,
20-68724,False,False,False,False,False,False,Organisme privé chargé d'une mission de service publique
20-68782,False,False,True,False,False,False,
20-68807,False,False,False,False,True,False,
20-68860,False,False,True,False,False,False,
20-69118,False,False,False,False,True,False,
20-69128,True,False,False,False,False,False,
20-69167,True,False,False,False,False,False,
20-69181,False,False,True,False,False,False,
20-69220,False,False,False,False,False,False,OPH
20-69227,False,False,False,False,False,False,Chambre consulaire
20-69282,False,False,True,False,False,False,
20-69295,False,False,False,False,True,False,
20-69378,False,False,False,False,False,False,EPCI
20-69407,False,False,False,False,True,False,
20-69421,False,False,True,False,False,False,
20-69433,False,False,True,False,False,False,
20-69445,False,False,True,False,False,False,
20-69447,False,False,True,False,False,False,
20-69501,False,False,False,False,False,False,Etablissement public de santé
20-69505,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
20-69512,False,True,False,False,False,False,
20-69681,False,False,False,False,False,False,Etablissement public de santé
20-69720,True,False,False,False,False,False,
20-69721,False,False,True,False,False,False,
20-69734,False,False,True,False,False,False,
20-69749,False,False,True,False,False,False,
20-69763,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-69775,False,False,False,False,False,False,EPCI
20-69803,False,False,False,False,True,False,
20-69917,False,False,False,False,True,False,
20-69988,False,False,True,False,False,False,
20-70048,False,False,True,False,False,False,
20-70110,False,False,False,False,False,False,EPCI
20-32809,False,False,False,True,False,False,
20-70133,False,False,False,False,True,False,
20-70155,False,False,True,False,False,False,
20-70219,False,False,False,False,True,False,
20-70302,False,False,False,False,True,False,
20-70321,False,False,False,False,True,False,
20-70322,False,False,False,False,True,False,
20-70324,False,False,True,False,False,False,
20-70336,False,False,False,False,True,False,
20-70337,False,False,False,False,False,False,EPCI
20-70342,False,False,False,False,True,False,
