BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
20-2829,"Il sera appliqué une retenue de garantie dont le montant est égal à 5% du montant initial du marché, augmenté, le cas échéant, du montant des avenants. La retenue de garantie est prélevée par fractions sur chacun des versements autres qu'une avance.Le titulaire a la possibilité, de substituer une garantie à première demande à la retenue de garantie dans les conditions fixées aux articles R2191-36 à R2191-42 du Code de la Commande Publique.>_En cas de versement d'une avance, le titulaire devra fournir la garantie à première demande prévue à l'article R2191-7 du Code de la Commande Publique et couvrant 100 % du montant de l'avance.>_Les travaux font l'objet d'une période de garantie de parfait achèvement","-Articles R2191-1 à R2191-63 du Code de la Commande Publique-Modalités de financements : Les ressources qui seront mobilisées pour financer les acquisitions sont constituées par les fonds propres du SYTRAL.-Les prix sont fermes et actualisables dans les conditions du CCAP.-Caractéristique des prix : Prix unitaires et forfaitaires-L'avance est accordée en une seule fois sur la base du montant du marché dans les conditions des articles R2191-3 à R2191-12 du Code de la Commande Publique.-Modalité de règlement des comptes : selon modalités du CCAG Travaux et du CCAP-Les paiements seront effectués par virement administratif dans le délai réglementaire de 30 jours, selon les dispositions des articles R2192-10 à R2192-36 du Code de la Commande Publique. Le point de départ du délai est la réception de la demande par les services de l'entité adjudicatrice","En cas de groupement, aucune forme ne sera imposée par le Maître d'ouvrage.Néanmoins si le groupement est conjoint, le mandataire sera solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de la personne publique dans le cadre de l'exécution du marché. .Pour un même marché, les candidats n'ont pas la possibilité de soumissionner en agissant à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupements. La participation à plusieurs groupements, pour un même marché, est également interdite.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
20-2830,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-2836,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-284,Il n'est pas prévu de retenue de garantie,"- financement : par les ressources propres de la collectivité, et/ou emprunt et/ou subventions.- paiement : règlement par mandat administratif dans un délai de 30 jours","le candidat ne peut pas répondre :- en qualité de candidat individuel et de membre d'un ou de plusieurs groupements,- en qualité de membre de plusieurs groupements.En cas d'attribution à un groupement, celui-ci devra prendre la forme d'un groupement solidaire ou d'ungroupement conjoint avec mandataire solidaire",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
20-2842,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-2843,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-2844,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-2846,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20-2849,,"Prestations réglées par des prix unitaires Prix révisables annuellement. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : Financement sur fonds propres budget principal Siret 2540067600012.",Aucune forme de groupement imposée à l'attributaire de l'accord-cadre.,False,False,Début d'exécution de l'accord-cadre à compter de la réception du premier bon de commande.,False,True,False,CF_NIV_SUIV,['FR'],
20-285,Une retenue de garantie de 5.00 % est prévue pour ce marché. Elle peut être remplacée par une garantie à première demande,"- Modalités essentielles de financement et de paiement: Fonds propres + subventions eventuellesLes prix sont Fermes dans les conditions fixées dans le Cahier des Clauses Administratives Particulières.- Avance : sauf indication contraire dans l'acte d'engagement, il est prévu le versement d'une avance forfaitaire au titulaire.- Délai global de paiement : le délai de paiement est de 30 jours.",Groupement conjoint ou solidaire,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
